row,stim_idx,claim_idx,n_claims,is_last,kind,word_pos,tok_orig,tok_wrong,claim,wrong,generic,error,z_original,z_wrong,z_generic,z_omitted,cos_original,cos_wrong,cos_generic,cos_omitted,cost_wrong,cost_generic,cost_omitted,generic_minus_wrong,omitted_minus_wrong,omitted_minus_generic
538,159,1,3,False,name,3,"""The","""After","The sentence structure ""The music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event.","The sentence structure ""After music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event.","The sentence structure ""a place music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event.",,"Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason."" The sentence structure ""The music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event. Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2007"" or ""released on December 2007 and featured his nude.""","Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason."" The sentence structure ""After music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event. Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2007"" or ""released on December 2007 and featured his nude.""","Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason."" The sentence structure ""a place music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event. Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2007"" or ""released on December 2007 and featured his nude.""","Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason."" Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2007"" or ""released on December 2007 and featured his nude.""",0.9058085708301185,0.9034166010960888,0.9071815897828762,0.9050714606581305,0.002391969734029664,-0.0013730189527577652,0.0007371101719879647,-0.0037649886867874294,-0.0016548595620416995,0.00211012912474573
539,159,2,3,True,number,32,"2007""","2014""","Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2007"" or ""released on December 2007 and featured his nude.""","Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2014"" or ""released on December 2007 and featured his nude.""","Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November a number"" or ""released on December 2007 and featured his nude.""",,"Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason."" The sentence structure ""The music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event. Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2007"" or ""released on December 2007 and featured his nude.""","Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason."" The sentence structure ""The music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event. Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2014"" or ""released on December 2007 and featured his nude.""","Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason."" The sentence structure ""The music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event. Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November a number"" or ""released on December 2007 and featured his nude.""","Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason."" The sentence structure ""The music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event.",0.9058085708301185,0.907021749651549,0.9080363828150276,0.8713149737273413,-0.0012131788214305717,-0.002227811984909178,0.03449359710277711,-0.0010146331634786065,0.03570677592420768,0.036721409087686285
540,160,0,4,False,name,16,Japanese,Although,"Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution.","Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Although animation project's design evolution.","Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a a place animation project's design evolution.",,"Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""","Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Although animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""","Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a a place animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""","The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""",0.889582031173558,0.8871102488442189,0.8847535313345701,0.8806285005288651,0.0024717823293392005,0.004828499838987921,0.008953530644692953,0.0023567175096487203,0.0064817483153537525,0.004125030805705032
541,160,1,4,False,number,10,3D/2D,10D/2D,"The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated.","The sentence ""The game's levels were constructed using a hybrid 10D/2D process; characters were designed first, then animated.","The sentence ""The game's levels were constructed using a hybrid a numberD/2D process; characters were designed first, then animated.",,"Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""","Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 10D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""","Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid a numberD/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""","Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""",0.889582031173558,0.8915065087038694,0.8907855291112409,0.8812030699493932,-0.0019244775303113304,-0.001203497937682818,0.008378961224164816,0.0007209795926285123,0.010303438754476146,0.009582459161847634
543,160,3,4,True,number,27,2D,6D,"Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""","Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 6D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""","Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a a numberD software"" or ""blocks and then rearranged"" or ""the game's own grid system.""",,"Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""","Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 6D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""","Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a a numberD software"" or ""blocks and then rearranged"" or ""the game's own grid system.""","Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected.",0.889582031173558,0.8914484278945245,0.8912591430886715,0.7506875493968708,-0.0018663967209664456,-0.0016771119151134384,0.13889448177668728,0.00018928480585300722,0.14076087849765373,0.14057159369180072
545,161,1,3,False,name,3,"""Another","""Florida","The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen.","The sentence structure ""Florida specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen.","The sentence structure ""a place specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen.",,"Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions. The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen. Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1550"" or ""AMNH"" or ""CMNH.""","Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions. The sentence structure ""Florida specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen. Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1550"" or ""AMNH"" or ""CMNH.""","Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions. The sentence structure ""a place specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen. Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1550"" or ""AMNH"" or ""CMNH.""","Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions. Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1550"" or ""AMNH"" or ""CMNH.""",0.9361025269202861,0.9339699787060206,0.9353042285853226,0.9202431957265914,0.0021325482142654506,0.0007982983349634765,0.015859331193694648,-0.0013342498793019741,0.013726782979429197,0.015061032858731171
546,161,2,3,True,number,33,"1550""","1557""","Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1550"" or ""AMNH"" or ""CMNH.""","Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1557"" or ""AMNH"" or ""CMNH.""","Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV a number"" or ""AMNH"" or ""CMNH.""",,"Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions. The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen. Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1550"" or ""AMNH"" or ""CMNH.""","Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions. The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen. Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1557"" or ""AMNH"" or ""CMNH.""","Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions. The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen. Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV a number"" or ""AMNH"" or ""CMNH.""","Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions. The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen.",0.9361025269202861,0.9358825981011603,0.9369854903973689,0.7104921971011444,0.0002199288191258031,-0.0008829634770828321,0.22561032981914164,-0.0011028922962086352,0.22539040100001584,0.22649329329622447
547,162,0,3,False,name,6,"(""Song","(""Piacenza","Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance.","Wiki article format with structured metadata (""Piacenza by Taylor Swift"") establishes a music entry describing a collaborative performance.","Wiki article format with structured metadata (""a place by Taylor Swift"") establishes a music entry describing a collaborative performance.",,"Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.","Wiki article format with structured metadata (""Piacenza by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.","Wiki article format with structured metadata (""a place by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.","The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.",0.9319288485706003,0.9324677875872699,0.9312134663338656,0.9394635772740018,-0.0005389390166695707,0.0007153822367347296,-0.007534728703401439,0.0012543212534043002,-0.006995789686731868,-0.008250110940136168
548,162,1,3,False,number,3,2005,2012,"The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance.","The phrase ""A 2012 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance.","The phrase ""A a number song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance.",,"Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.","Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A 2012 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.","Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A a number song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.","Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance. Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.",0.9319288485706003,0.9308780072423255,0.9315505677429122,0.9309666440376275,0.0010508413282748208,0.00037828082768809335,0.0009622045329727991,-0.0006725605005867274,-8.863679530202173e-05,0.0005839237052847057
549,162,2,3,True,name,19,"(""This","(""Another","Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.","Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""Another is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.","Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""a place is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.",,"Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.","Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""Another is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.","Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""a place is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.","Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance.",0.9319288485706003,0.9336862472345193,0.9334293514997526,0.90595138362543,-0.0017573986639189965,-0.0015005029291522698,0.02597746494517028,0.00025689573476672667,0.027734863609089278,0.02747796787432255
550,163,0,3,False,name,17,Russian,The,"Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars.","Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the The Empire's decline during the Napoleonic Wars.","Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the a place Empire's decline during the Napoleonic Wars.",,"Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars. The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals. Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1810s"" or ""who defeated the invasion"" or similar.","Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the The Empire's decline during the Napoleonic Wars. The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals. Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1810s"" or ""who defeated the invasion"" or similar.","Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the a place Empire's decline during the Napoleonic Wars. The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals. Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1810s"" or ""who defeated the invasion"" or similar.","The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals. Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1810s"" or ""who defeated the invasion"" or similar.",0.8857314638002067,0.8853874164467928,0.8851341659439014,0.8829788002750867,0.00034404735341397874,0.0005972978563053566,0.002752663525120047,0.00025325050289137785,0.0024086161717060683,0.0021553656688146905
552,163,2,3,True,number,31,"mid-1810s""","mid-1817s""","Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1810s"" or ""who defeated the invasion"" or similar.","Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1817s"" or ""who defeated the invasion"" or similar.","Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-a numbers"" or ""who defeated the invasion"" or similar.",,"Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars. The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals. Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1810s"" or ""who defeated the invasion"" or similar.","Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars. The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals. Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1817s"" or ""who defeated the invasion"" or similar.","Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars. The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals. Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-a numbers"" or ""who defeated the invasion"" or similar.","Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars. The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals.",0.8857314638002067,0.8849996885404132,0.8829437481595859,0.8619130259995041,0.0007317752597935101,0.002787715640620858,0.023818437800702585,0.002055940380827348,0.023086662540909075,0.021030722160081727
