stim_idx,doc_idx,n_claims,cos_z,cos_z_joined,cost_snippet_in_z_s2,cost_prev_in_z_s2,snippet_n_words,snippet_is_final_token_claim,z_rot,z_rev,z_rot_minus_snippet,z_rot_minus_newlast,z_rev_minus_snippet,error,cos_z_rot,cos_z_rev,cos_z_rot_minus_snippet,cos_z_rot_minus_newlast,cos_z_rev_minus_snippet,cost_snippet_in_z_rot,cost_snippet_in_z_rev,cost_newlast_in_z_rot,cost_snippet_in_z_joined,diff_rot_minus_z,diff_rot_minus_zjoined,diff_rev_minus_z,diff_newlast_minus_prev
152,172,3,0.8977440975216446,0.899631904711647,0.0988554601308717,0.0092190067651642,44,True,"Final token ""condemned"" ends mid-clause (""John is condemned""), part of a list of specific details (""When Dante's poet Virgil is, John is condemned""), expecting continuation like ""to hell for his sins"" or ""in the underworld and must carry a torch"" describing his infernal status. Literary analysis format with numbered quotations from a scholarly source describing Dante's poetic imagery, detailing specific scenes from the Divine Comedy. The sentence structure ""In another painting, Christ's Pilgrim is depicted as damned"" introduces a specific example of a biblical figure's fate — ""John the Baptist, who is condemned"" suggests a theological or infernal punishment detail about Satan's fallen angels.","Final token ""condemned"" ends mid-clause (""John is condemned""), part of a list of specific details (""When Dante's poet Virgil is, John is condemned""), expecting continuation like ""to hell for his sins"" or ""in the underworld and must carry a torch"" describing his infernal status. The sentence structure ""In another painting, Christ's Pilgrim is depicted as damned"" introduces a specific example of a biblical figure's fate — ""John the Baptist, who is condemned"" suggests a theological or infernal punishment detail about Satan's fallen angels. Literary analysis format with numbered quotations from a scholarly source describing Dante's poetic imagery, detailing specific scenes from the Divine Comedy.","Literary analysis format with numbered quotations from a scholarly source describing Dante's poetic imagery, detailing specific scenes from the Divine Comedy. The sentence structure ""In another painting, Christ's Pilgrim is depicted as damned"" introduces a specific example of a biblical figure's fate — ""John the Baptist, who is condemned"" suggests a theological or infernal punishment detail about Satan's fallen angels.","Final token ""condemned"" ends mid-clause (""John is condemned""), part of a list of specific details (""When Dante's poet Virgil is, John is condemned""), expecting continuation like ""to hell for his sins"" or ""in the underworld and must carry a torch"" describing his infernal status. Literary analysis format with numbered quotations from a scholarly source describing Dante's poetic imagery, detailing specific scenes from the Divine Comedy.","The sentence structure ""In another painting, Christ's Pilgrim is depicted as damned"" introduces a specific example of a biblical figure's fate — ""John the Baptist, who is condemned"" suggests a theological or infernal punishment detail about Satan's fallen angels. Literary analysis format with numbered quotations from a scholarly source describing Dante's poetic imagery, detailing specific scenes from the Divine Comedy.",,0.855646119856334,0.886111580498442,0.7988886373907729,0.8709969505567711,0.81486558251904,0.056757482465561115,0.07124599797940201,-0.01535083070043708,0.10074326732087413,-0.04209797766531058,-0.043985784855313015,-0.027609462151469685,-0.024569837465601277
153,617,4,0.8859772861442085,0.882910021349204,0.3231069593933238,0.0141674480203007,44,True,"Final token ""in"" ends an incomplete clause (""She took over the lease of the grocery store business in""), directly continuing the property transfer narrative about Anna's acquisition of the landlord's business, expecting ""1825"" or ""the house and then sold it to her"" or similar. German historical biography with structured chapters detailing a 19th-century Mennonite family's business career in Danzig, Poland. The paragraph mid-sentence (""In the meantime the widow Anna took over the trading business of her husband and became a partner in the local bank. She received the inn in the village of Lauenburg"") continues listing career changes and property transfers with specific details.","Final token ""in"" ends an incomplete clause (""She took over the lease of the grocery store business in""), directly continuing the property transfer narrative about Anna's acquisition of the landlord's business, expecting ""1825"" or ""the house and then sold it to her"" or similar. She received the inn in the village of Lauenburg"") continues listing career changes and property transfers with specific details. The paragraph mid-sentence (""In the meantime the widow Anna took over the trading business of her husband and became a partner in the local bank. German historical biography with structured chapters detailing a 19th-century Mennonite family's business career in Danzig, Poland.","German historical biography with structured chapters detailing a 19th-century Mennonite family's business career in Danzig, Poland. The paragraph mid-sentence (""In the meantime the widow Anna took over the trading business of her husband and became a partner in the local bank. She received the inn in the village of Lauenburg"") continues listing career changes and property transfers with specific details.","Final token ""in"" ends an incomplete clause (""She took over the lease of the grocery store business in""), directly continuing the property transfer narrative about Anna's acquisition of the landlord's business, expecting ""1825"" or ""the house and then sold it to her"" or similar. German historical biography with structured chapters detailing a 19th-century Mennonite family's business career in Danzig, Poland. The paragraph mid-sentence (""In the meantime the widow Anna took over the trading business of her husband and became a partner in the local bank.","She received the inn in the village of Lauenburg"") continues listing career changes and property transfers with specific details. The paragraph mid-sentence (""In the meantime the widow Anna took over the trading business of her husband and became a partner in the local bank. German historical biography with structured chapters detailing a 19th-century Mennonite family's business career in Danzig, Poland.",,0.6741851581151601,0.7256036704989801,0.5628703267508847,0.8149038882293652,0.520235240046092,0.11131483136427545,0.2053684304528881,-0.1407187301142051,0.3200396945983194,-0.21179212802904834,-0.20872486323404393,-0.11773852894043568,-0.1548861781345058
154,348,3,0.7939600912485353,0.7933319674765951,0.1532220089327344,0.0210432159371564,41,True,"Final token ""air"" ends mid-phrase (""components separated from liquid air""), part of a parenthetical historical description (""first chemists who isolated nitrogen from liquids obtained from liquefied air""), strongly expecting continuation like ""."" or ""extracted"" or ""the experiment"" or ""and the mixture."" Encyclopedic Wikipedia article format with structured historical narrative about nitrogen's discovery, establishing scientific context and chemical facts. The phrase ""The first to isolate nitrogen was James Dewar, who used chemical reactions of gases condensed from liquid air"" mirrors a historical definition clause, likely referencing the original air liquefaction process, implying the source material or credit attribution.","Final token ""air"" ends mid-phrase (""components separated from liquid air""), part of a parenthetical historical description (""first chemists who isolated nitrogen from liquids obtained from liquefied air""), strongly expecting continuation like ""."" or ""extracted"" or ""the experiment"" or ""and the mixture."" The phrase ""The first to isolate nitrogen was James Dewar, who used chemical reactions of gases condensed from liquid air"" mirrors a historical definition clause, likely referencing the original air liquefaction process, implying the source material or credit attribution. Encyclopedic Wikipedia article format with structured historical narrative about nitrogen's discovery, establishing scientific context and chemical facts.","Encyclopedic Wikipedia article format with structured historical narrative about nitrogen's discovery, establishing scientific context and chemical facts. The phrase ""The first to isolate nitrogen was James Dewar, who used chemical reactions of gases condensed from liquid air"" mirrors a historical definition clause, likely referencing the original air liquefaction process, implying the source material or credit attribution.","Final token ""air"" ends mid-phrase (""components separated from liquid air""), part of a parenthetical historical description (""first chemists who isolated nitrogen from liquids obtained from liquefied air""), strongly expecting continuation like ""."" or ""extracted"" or ""the experiment"" or ""and the mixture."" Encyclopedic Wikipedia article format with structured historical narrative about nitrogen's discovery, establishing scientific context and chemical facts.","The phrase ""The first to isolate nitrogen was James Dewar, who used chemical reactions of gases condensed from liquid air"" mirrors a historical definition clause, likely referencing the original air liquefaction process, implying the source material or credit attribution. Encyclopedic Wikipedia article format with structured historical narrative about nitrogen's discovery, establishing scientific context and chemical facts.",,0.764813948058404,0.7648336890247072,0.6407380823158009,0.7618232134831245,0.6172716480400097,0.1240758657426031,0.1475620409846975,0.00299073457527943,0.1525938851607942,-0.029146143190131313,-0.0285180194181911,-0.005659967948036915,-0.01805248136187697
155,184,4,0.9005202260376267,0.9002647452749715,0.3090755684978808,0.0277125779119358,44,True,"Final token ""on"" ends an incomplete clause (""Ohio State scored a fumble on""), part of a second consecutive turnover description listing plays (""The Buckeyes responded with a three-and-out on""), expecting ""their next drive"" or ""the following possession"" or ""their final score, forcing a turnover."" Sports broadcast recap format with historical NFL game details, listing play-by-play highlights of a 1960s Army vs. Texas Tech football game. The sentence ending ""The Tigers took a 14-0 lead early in the fourth quarter, but Ohio State fumbled on their first possession"" continues a sequence of turnovers and scoring plays, detailing a specific defensive blunder.","Final token ""on"" ends an incomplete clause (""Ohio State scored a fumble on""), part of a second consecutive turnover description listing plays (""The Buckeyes responded with a three-and-out on""), expecting ""their next drive"" or ""the following possession"" or ""their final score, forcing a turnover."" The sentence ending ""The Tigers took a 14-0 lead early in the fourth quarter, but Ohio State fumbled on their first possession"" continues a sequence of turnovers and scoring plays, detailing a specific defensive blunder. Texas Tech football game. Sports broadcast recap format with historical NFL game details, listing play-by-play highlights of a 1960s Army vs.","Sports broadcast recap format with historical NFL game details, listing play-by-play highlights of a 1960s Army vs. Texas Tech football game. The sentence ending ""The Tigers took a 14-0 lead early in the fourth quarter, but Ohio State fumbled on their first possession"" continues a sequence of turnovers and scoring plays, detailing a specific defensive blunder.","Final token ""on"" ends an incomplete clause (""Ohio State scored a fumble on""), part of a second consecutive turnover description listing plays (""The Buckeyes responded with a three-and-out on""), expecting ""their next drive"" or ""the following possession"" or ""their final score, forcing a turnover."" Sports broadcast recap format with historical NFL game details, listing play-by-play highlights of a 1960s Army vs. Texas Tech football game.","The sentence ending ""The Tigers took a 14-0 lead early in the fourth quarter, but Ohio State fumbled on their first possession"" continues a sequence of turnovers and scoring plays, detailing a specific defensive blunder. Texas Tech football game. Sports broadcast recap format with historical NFL game details, listing play-by-play highlights of a 1960s Army vs.",,0.8681534714938627,0.8713894591563692,0.5914446575397458,0.8327077685835851,0.5182963470772998,0.27670881395411684,0.35309311207906946,0.0354457029102776,0.3088200877352256,-0.032366754543763976,-0.032111273781108784,0.044017543581188645,0.007733124998341799
156,458,3,0.8424208733745383,0.8408937197510676,0.0537380151659743,0.0857669261173225,43,True,"Final token ""overall"" ends an incomplete phrase (""with a total of 12 episodes and 145 episodes overall and the script number overall""), strongly expecting ""."" or ""of the series"" or ""."" to close the metadata clause, likely followed by a date or description. Wiki article format with a TV episode title structure, suggesting a fan page or summary format with metadata about a television show episode. The phrase ""The episode is the fifth episode of the series titled 'The Dark Knight' and is the first episode overall"" implies a numeric metadata format (""airdate and total episodes count, 12th overall""), completing a definition of the episode's status.","Final token ""overall"" ends an incomplete phrase (""with a total of 12 episodes and 145 episodes overall and the script number overall""), strongly expecting ""."" or ""of the series"" or ""."" to close the metadata clause, likely followed by a date or description. The phrase ""The episode is the fifth episode of the series titled 'The Dark Knight' and is the first episode overall"" implies a numeric metadata format (""airdate and total episodes count, 12th overall""), completing a definition of the episode's status. Wiki article format with a TV episode title structure, suggesting a fan page or summary format with metadata about a television show episode.","Wiki article format with a TV episode title structure, suggesting a fan page or summary format with metadata about a television show episode. The phrase ""The episode is the fifth episode of the series titled 'The Dark Knight' and is the first episode overall"" implies a numeric metadata format (""airdate and total episodes count, 12th overall""), completing a definition of the episode's status.","Final token ""overall"" ends an incomplete phrase (""with a total of 12 episodes and 145 episodes overall and the script number overall""), strongly expecting ""."" or ""of the series"" or ""."" to close the metadata clause, likely followed by a date or description. Wiki article format with a TV episode title structure, suggesting a fan page or summary format with metadata about a television show episode.","The phrase ""The episode is the fifth episode of the series titled 'The Dark Knight' and is the first episode overall"" implies a numeric metadata format (""airdate and total episodes count, 12th overall""), completing a definition of the episode's status. Wiki article format with a TV episode title structure, suggesting a fan page or summary format with metadata about a television show episode.",,0.7993117125382113,0.7954208590401964,0.788682858208564,0.7282405828338917,0.7980093548002041,0.01062885432964733,-0.0025884957600076364,0.07107112970431961,0.05221086154250365,-0.04310916083632697,-0.04158200721285632,-0.05632651092598193,-0.014695796413002893
157,501,3,0.9179487936400336,0.9170287875559042,0.1846875919797255,0.0167557040072436,47,True,"Final token ""to"" ends an incomplete comparison clause (""her vocals compared to""), part of a quoted attribute list (""Her vocal style has been compared to""), expecting a specific artist name or descriptor like ""Whitney Houston's"" or ""those of other female singers"" or ""the likes of Britney Spears."" British music news article format with factual details about a UK pop group's career, listing chart performance and promotional activities. The sentence structure ""The singer's vocal style was compared to Madonna's, with her debut single receiving positive reviews"" suggests a list of musical influences or comparisons, specifically a celebrity comparison or vocal characteristics like Madonna or other pop icons.","Final token ""to"" ends an incomplete comparison clause (""her vocals compared to""), part of a quoted attribute list (""Her vocal style has been compared to""), expecting a specific artist name or descriptor like ""Whitney Houston's"" or ""those of other female singers"" or ""the likes of Britney Spears."" The sentence structure ""The singer's vocal style was compared to Madonna's, with her debut single receiving positive reviews"" suggests a list of musical influences or comparisons, specifically a celebrity comparison or vocal characteristics like Madonna or other pop icons. British music news article format with factual details about a UK pop group's career, listing chart performance and promotional activities.","British music news article format with factual details about a UK pop group's career, listing chart performance and promotional activities. The sentence structure ""The singer's vocal style was compared to Madonna's, with her debut single receiving positive reviews"" suggests a list of musical influences or comparisons, specifically a celebrity comparison or vocal characteristics like Madonna or other pop icons.","Final token ""to"" ends an incomplete comparison clause (""her vocals compared to""), part of a quoted attribute list (""Her vocal style has been compared to""), expecting a specific artist name or descriptor like ""Whitney Houston's"" or ""those of other female singers"" or ""the likes of Britney Spears."" British music news article format with factual details about a UK pop group's career, listing chart performance and promotional activities.","The sentence structure ""The singer's vocal style was compared to Madonna's, with her debut single receiving positive reviews"" suggests a list of musical influences or comparisons, specifically a celebrity comparison or vocal characteristics like Madonna or other pop icons. British music news article format with factual details about a UK pop group's career, listing chart performance and promotional activities.",,0.9135621738447601,0.9068730321721731,0.7332612016603082,0.8869474540161901,0.6929167418270727,0.18030097218445196,0.21395629034510033,0.02661471982857,0.18376758589559605,-0.00438661979527355,-0.0034666137111440953,0.029268698365374823,0.009859015821326398
158,23,3,0.8667564623040475,0.8642447325404432,0.103669209198889,0.0252253030675991,45,True,"Final token ""ships"" ends mid-clause (""kept a number of Allied warships occupied a number of guard duty ships""), likely completing with ""in the Atlantic"" or ""that were otherwise tied up"" or ""and prevented them from other duties,"" continuing the clause about naval competition for resources. Historical military encyclopedia article format with detailed narrative describing a British battleship, incorporating quoted historical accounts about the Mediterranean's strategic importance. The sentence ending ""Thus the absence of the German battleship allowed British naval forces to concentrate on other duties, freeing many Allied warships from blockade duty"" suggests a clause describing naval diversionary costs or enemy ship commitments, continuing a historical consequence clause.","Final token ""ships"" ends mid-clause (""kept a number of Allied warships occupied a number of guard duty ships""), likely completing with ""in the Atlantic"" or ""that were otherwise tied up"" or ""and prevented them from other duties,"" continuing the clause about naval competition for resources. The sentence ending ""Thus the absence of the German battleship allowed British naval forces to concentrate on other duties, freeing many Allied warships from blockade duty"" suggests a clause describing naval diversionary costs or enemy ship commitments, continuing a historical consequence clause. Historical military encyclopedia article format with detailed narrative describing a British battleship, incorporating quoted historical accounts about the Mediterranean's strategic importance.","Historical military encyclopedia article format with detailed narrative describing a British battleship, incorporating quoted historical accounts about the Mediterranean's strategic importance. The sentence ending ""Thus the absence of the German battleship allowed British naval forces to concentrate on other duties, freeing many Allied warships from blockade duty"" suggests a clause describing naval diversionary costs or enemy ship commitments, continuing a historical consequence clause.","Final token ""ships"" ends mid-clause (""kept a number of Allied warships occupied a number of guard duty ships""), likely completing with ""in the Atlantic"" or ""that were otherwise tied up"" or ""and prevented them from other duties,"" continuing the clause about naval competition for resources. Historical military encyclopedia article format with detailed narrative describing a British battleship, incorporating quoted historical accounts about the Mediterranean's strategic importance.","The sentence ending ""Thus the absence of the German battleship allowed British naval forces to concentrate on other duties, freeing many Allied warships from blockade duty"" suggests a clause describing naval diversionary costs or enemy ship commitments, continuing a historical consequence clause. Historical military encyclopedia article format with detailed narrative describing a British battleship, incorporating quoted historical accounts about the Mediterranean's strategic importance.",,0.8043881408260416,0.8054131494552073,0.7630872531051585,0.8108957336810394,0.7499599161777765,0.04130088772088314,0.05545323327743079,-0.006507592854997801,0.10115747943528475,-0.06236832147800586,-0.05985659171440161,-0.04821597592145821,-0.0317328959225969
159,490,3,0.9033892069465512,0.9058085708301185,0.0320742332192098,-0.0016822537115792,42,True,"Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2007"" or ""released on December 2007 and featured his nude."" Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason."" The sentence structure ""The music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event.","Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2007"" or ""released on December 2007 and featured his nude."" The sentence structure ""The music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event. Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason.""","Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason."" The sentence structure ""The music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event.","Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2007"" or ""released on December 2007 and featured his nude."" Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason.""","The sentence structure ""The music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event. Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason.""",,0.8996260456518127,0.8994680761017544,0.8713149737273413,0.8829113431721834,0.8585840381735251,0.028311071924471354,0.040884037928229255,0.01671470247962925,0.03449359710277711,-0.003763161294738443,-0.006182525178305753,0.008809804709019459,0.01839695619120845
160,603,4,0.8889499505732108,0.889582031173558,0.13826240117634,0.0077178831023969,40,True,"Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system."" Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected.","Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system."" Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution.","Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected.","Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system."" Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated.","Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected. The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated. Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution.",,0.8719589529698045,0.8230789460484182,0.7506875493968708,0.8519976783280996,0.5421198123839044,0.12127140357293376,0.28095913366451386,0.01996127464170494,0.13889448177668728,-0.01699099760340625,-0.01762307820375353,0.14269673248817386,0.01224339153930804
161,58,3,0.936598271574322,0.936102526920286,0.2261060744731774,0.0163550758477304,38,True,"Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1550"" or ""AMNH"" or ""CMNH."" Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions. The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen.","Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1550"" or ""AMNH"" or ""CMNH."" The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen. Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions.","Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions. The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen.","Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1550"" or ""AMNH"" or ""CMNH."" Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions.","The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen. Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions.",,0.9226831458125564,0.9145385209223322,0.7104921971011444,0.905535053400937,0.6855036002895676,0.21219094871141198,0.22903492063276465,0.01714809241161941,0.22561032981914153,-0.013915125761765429,-0.013419381107729556,0.002928846159587245,0.000793016563889009
162,264,3,0.932809381344513,0.9319288485706004,0.0268579977190829,0.0018427373068854,43,True,"Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work. Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance.","Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work. The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance.","Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance. The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance.","Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work. Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance.","The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance. Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance.",,0.9352705893191344,0.9374368058143095,0.90595138362543,0.9400976646342647,0.9081993907948654,0.029319205693704387,0.029237415019444102,-0.004827075315130269,0.025977464945170392,0.0024612079746214877,0.0033417407485339945,0.002379417300361203,-0.006669812622015669
163,529,3,0.8839294496882174,0.8857314638002067,0.0220164236887132,0.0075014028991197,39,True,"Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1810s"" or ""who defeated the invasion"" or similar. Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars. The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals.","Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1810s"" or ""who defeated the invasion"" or similar. The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals. Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars.","Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars. The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals.","Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1810s"" or ""who defeated the invasion"" or similar. Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars.","The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals. Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars.",,0.8621027400418113,0.8561650052737828,0.8619130259995041,0.8332114570876284,0.8552940372684381,0.00018971404230716526,0.0008709680053446966,0.028891282954182862,0.023818437800702585,-0.021826709646406036,-0.02362872375839542,-0.021145455683368505,0.021389880055063162
164,486,4,0.7185959653579632,0.7159451741481766,0.1600846481214045,0.0034820369395801,32,True,"Final token ""post- "" is mid-number in ""T-12-03-15 and the date 1-..."" continuing the truncated date pattern, strongly expecting "" -15?"" or "" -15th?"" to complete the second question about the concept. Wiki format with structured metadata fields (""Wikipedia article"") presenting a character name with dates and facts about a historical figure, suggesting a search result or trivia format. The phrase ""Is the name 'John Smith' a valid Wikipedia article? The date '2012-03-15'..."" mirrors the pattern of listing multiple attributes, implying the same question about the name's components.","Final token ""post- "" is mid-number in ""T-12-03-15 and the date 1-..."" continuing the truncated date pattern, strongly expecting "" -15?"" or "" -15th?"" to complete the second question about the concept. The date '2012-03-15'..."" mirrors the pattern of listing multiple attributes, implying the same question about the name's components. The phrase ""Is the name 'John Smith' a valid Wikipedia article? Wiki format with structured metadata fields (""Wikipedia article"") presenting a character name with dates and facts about a historical figure, suggesting a search result or trivia format.","Wiki format with structured metadata fields (""Wikipedia article"") presenting a character name with dates and facts about a historical figure, suggesting a search result or trivia format. The phrase ""Is the name 'John Smith' a valid Wikipedia article? The date '2012-03-15'..."" mirrors the pattern of listing multiple attributes, implying the same question about the name's components.","Final token ""post- "" is mid-number in ""T-12-03-15 and the date 1-..."" continuing the truncated date pattern, strongly expecting "" -15?"" or "" -15th?"" to complete the second question about the concept. Wiki format with structured metadata fields (""Wikipedia article"") presenting a character name with dates and facts about a historical figure, suggesting a search result or trivia format. The phrase ""Is the name 'John Smith' a valid Wikipedia article?","The date '2012-03-15'..."" mirrors the pattern of listing multiple attributes, implying the same question about the name's components. The phrase ""Is the name 'John Smith' a valid Wikipedia article? Wiki format with structured metadata fields (""Wikipedia article"") presenting a character name with dates and facts about a historical figure, suggesting a search result or trivia format.",,0.7189565704061063,0.6880900456542653,0.5585113172365587,0.707631100031861,0.5427620009425593,0.1604452531695476,0.14532804471170602,0.01132547037424525,0.15743385691161793,0.00036060504814311445,0.003011396257929677,-0.014756603409698477,0.00784343343466515
