row,stim_idx,claim_idx,n_claims,is_last,edit_type,single_word,error,word_pos,word_orig,word_corrupt,lp_orig,lp_corrupt,n_tok_orig,n_tok_corrupt,d_inj,lp_orig_noinj,lp_corrupt_noinj,d_noinj,d_inj_minus_noinj,prefill,lead,split,foreign_stim_idx,context_left_64,token_str,context_right_16,in_ctx,in_ctx_right,corrupt_in_ctx,claim,lp_orig_pos2,lp_corrupt_pos2,lp_orig_foreign,lp_corrupt_foreign,t2b_error,d_own,d_pos2,d_foreign,own_minus_pos2,own_minus_foreign,pos2_minus_noinj,foreign_minus_noinj,in_full_prefix,core_orig,slot_type,stratum,partner_row,process_order
385,112,0,3,False,corrupt_det,True,,6,New,Symbolic,-0.5387420654296875,-22.235910415649418,1.0,2.0,21.697168350219727,-11.494257926940918,-17.619747161865234,6.125489234924316,15.57167911529541,"<explanation>
Australian military history article detailing a", ,eval,12," beaches but they were outnumbered and over the course of the week the defenders were pushed back towards the centre of the island , towards the city of Singapore . They suffered heavy casualties during this time , before subsequently becoming prisoners of war after the fall of Singapore . 
 Meanwhile , a detachment of about 100 men from", the," battalion , who had been left behind in Australia when it deployed to Singapore , also",False,False,False,"Australian military history article detailing a New Zealand battalion unit during WWI, with structured account of unit formations and casualties.",-8.677168846130371,-23.84699249267578,-14.46674346923828,-23.45903587341309,,21.697168350219727,15.16982364654541,8.992292404174805,6.527344703674316,12.704875946044922,9.044334411621094,2.8668031692504883,False,New,entity,nonlast_not_in_prefix,594,58
585,173,2,3,True,corrupt_det,True,,33,"15""","22""",-2.7440524101257324,-3.3920860290527344,4.0,4.0,0.648033618927002,-8.23026180267334,-9.592201232910156,1.3619394302368164,-0.7139058113098145,"<explanation>
Final token ""diss"" is a truncated word mid-clause (""reported that diss""), part of a list of evidence items (""While it was reported that the storm claimed to diss...""), strongly expecting ""ipated on September", ,eval,73," , reaching peak winds of 70 mph ( 120 km / h ) before weakening and hitting Oaxaca as a tropical depression . In Mexico , El Salvador , and Guatemala , the system brought heavy rainfall , which killed 18 people and caused flooding and damage . It was originally thought that Olaf", diss,"ipated over Mexico , although its remnants continued westward for a week . It interact",False,False,False,"Final token ""diss"" is a truncated word mid-clause (""reported that diss""), part of a list of evidence items (""While it was reported that the storm claimed to diss...""), strongly expecting ""ipated on September 15"" or ""ipated completely, but its track was unclear.""",-5.816974639892578,-7.10988712310791,-6.2999162673950195,-6.908172130584717,,0.648033618927002,1.292912483215332,0.6082558631896973,-0.6448788642883301,0.0397777557373046,-0.0690269470214843,-0.7536835670471191,False,15,detail,positive_control_last,346,59
289,84,1,3,False,corrupt_det,True,,2,"""The","""Arrival",-2.057887554168701,-17.026575088500977,2.0,3.0,14.968687534332275,-5.270586967468262,-17.629117965698242,12.35853099822998,2.610156536102295,"<explanation>
The phrase", ,eval,184," = Central Area Command ( RAAF ) = 
 
 Central Area Command was one of several geographically based commands raised by the Royal Australian Air Force ( RAAF ) during World War II . It was formed in March 1940 , and covered the central portion of", New," South Wales . Headquartered at Sydney , Central Area Command was primarily responsible for air",True,True,False,"The phrase ""The unit was one of the first Australian Army Air Corps personnel to serve in the defence of New"" implies a geographic or historical context clause about New Zealand's territory or scale, with ""New Zealand"" being a specific location name expected to complete the list of areas covered.",-2.741921901702881,-15.437992095947266,-0.8788279294967651,-11.859305381774902,,14.968687534332275,12.696070194244385,10.980477452278135,2.27261734008789,3.988210082054138,0.3375391960144043,-1.3780535459518433,True,The,entity,nonlast_in_prefix,458,60
392,114,0,3,False,corrupt_det,True,,19,Texas.,Sm.,-12.678608894348145,-35.693111419677734,2.0,2.0,23.01450252532959,-15.83352279663086,-24.897308349609375,9.063785552978516,13.950716972351074,"<explanation>
Historical weather article format with structured storm reporting details, detailing a tropical cyclone's evolution into a tornado event over", ,eval,14," million . 
 
 = = Meteorological history = = 
 
 The storm originated in an upper @-@ level low pressure system that moved southeastward from the central Great Plains into the Deep South of the United States . After reaching the southeast Gulf of Mexico , the disturbance underwent cyclogenesis , and the resultant system moved through Florida", on, December 22 in response to an approaching trough . National Hurricane Center forecaster,False,False,False,"Historical weather article format with structured storm reporting details, detailing a tropical cyclone's evolution into a tornado event over Texas.",-14.909165382385254,-32.17500305175781,-28.74390983581543,-25.478687286376953,,23.01450252532959,17.26583766937256,-3.265222549438477,5.748664855957031,26.279725074768063,8.202052116394043,-12.329008102416992,False,Texas,entity,nonlast_not_in_prefix,297,61
307,89,0,3,False,corrupt_det,True,,11,New,Association,-1.060715913772583,-17.28312873840332,1.0,1.0,16.222412824630737,-7.259032726287842,-14.868408203125,7.609375476837158,8.613037347793579,"<explanation>
Australian botanical/field guide format with structured species description, detailing a rare", ,eval,189,".@ 4 – 0 @.@ 8 in ) long and about 0 @.@ 15 cm ( 0 @.@ 06 in ) wide . New growth occurs in summer , and flowering ranges from November to April with a peak in February , but can be irregular in timing . Flowers arise from", typical," Banksia "" flower spikes "" , and the inflorescences are made",True,True,False,"Australian botanical/field guide format with structured species description, detailing a rare New Zealand orchid species with botanical characteristics and habitat.",-4.731505393981934,-17.12310791015625,-10.653173446655272,-13.434423446655272,,16.222412824630737,12.391602516174316,2.78125,3.830810308456421,13.441162824630736,4.782227039337158,-4.828125476837158,True,New,entity,nonlast_in_prefix,496,62
402,117,1,3,False,corrupt_det,True,,32,"15,","22,",-2.5195376873016357,-3.0251712799072266,4.0,4.0,0.5056335926055908,-8.128755569458008,-8.054899215698242,-0.0738563537597656,0.5794899463653564,"<explanation>
The phrase ""The episode 'The X-Files' first aired on"" signals a date reference, following a TV broadcast metadata format, implying a specific network broadcast date or air date is next, likely ""January", ,eval,17," = Marauders ( Star Trek : Enterprise ) = 
 
 "" Marauders "" is the sixth episode of the second season of the American science fiction television series Star Trek : Enterprise , the 32nd episode overall . It first aired", on," October 30 , 2002 , on the UPN network",False,False,False,"The phrase ""The episode 'The X-Files' first aired on"" signals a date reference, following a TV broadcast metadata format, implying a specific network broadcast date or air date is next, likely ""January 15, 2002"" or similar.",-7.769145965576172,-7.787624359130859,-6.068736553192139,-5.885144233703613,,0.5056335926055908,0.0184783935546875,-0.1835923194885254,0.4871551990509033,0.6892259120941162,0.0923347473144531,-0.1097359657287598,False,15,detail,nonlast_not_in_prefix,634,63
324,94,0,3,False,corrupt_det,True,,1,American,Alaska,-0.2863433063030243,-18.95821762084961,1.0,1.0,18.671874314546585,-12.30808925628662,-23.261213302612305,10.953124046325684,7.718750268220901,"<explanation>
Old", ,eval,194," the wagon hot after him ; when the wagon has passed him by , convict comes from behind boulder , crosses road and disappears on other side - but has been seen crossing the road by a small girl who kept out of sight until the convict had disappeared , but who now rushes off to tell of her discovery . Put back", on," the trail by the little girl , pursuers",False,False,False,"Old American literary narrative with illustrated chapter headings depicting dramatic action scenes, quoting from a novel about ""The Great Train Robbery.""",-1.6567249298095703,-19.52391242980957,-5.5304365158081055,-24.29606056213379,,18.671874314546585,17.8671875,18.765624046325684,0.8046868145465851,-0.0937497317790985,6.914063453674316,7.8125,True,American,entity,nonlast_in_prefix,430,64
408,119,1,3,False,corrupt_det,True,,5,"Beirut,","Singapore,",-5.4071364402771,-6.573987007141113,2.0,2.0,1.1668505668640137,-14.391170501708984,-11.13675022125244,-3.254420280456543,4.421270847320557,"<explanation>
The phrase ""known officially as", ,eval,19," = Mogadishu = 
 
 Mogadishu ( / ˌmɔːɡəˈdiːʃuː / ; Somali : Muqdisho ; Arabic : مقديشو Maqadīshū ) , known", locally," as Hamar , is the capital and most populous city of Somalia . Located in",False,False,False,"The phrase ""known officially as Beirut, locally"" suggests a compound noun or nickname phrase (""known locally""), implying a second name or designation follows, likely describing the city's status or nickname, completing a phrase about the municipality's identity.",-14.916932106018066,-14.652345657348633,-23.987762451171875,-25.34060287475586,,1.1668505668640137,-0.2645864486694336,1.3528404235839844,1.4314370155334473,-0.1859898567199707,2.98983383178711,4.607260704040527,False,Beirut,entity,nonlast_not_in_prefix,392,65
353,102,0,4,False,corrupt_det,True,,9,Canadian,ACC,-0.5246489644050598,-22.173086166381836,1.0,1.0,21.648437201976776,-10.149218559265137,-19.41484260559082,9.265624046325684,12.382813155651093,"<explanation>
News article format with local environmental reporting style detailing", ,eval,2," other nations how to drill for oil . 
 The complex of refining and chemical companies is called Chemical Valley and located south of downtown Sarnia . The city has the highest level of particulates air pollution of any Canadian city because of its reliance on the petrochemical industry . About 60 percent of the particulate", matter," , however , comes from the neighboring United States . Lake Huron is cooler than",True,True,False,"News article format with local environmental reporting style detailing Canadian city air quality, listing environmental facts about a specific highway.",-0.5857560038566589,-26.148256301879883,-12.382553100585938,-20.695053100585938,,21.648437201976776,25.562500298023224,8.3125,-3.914063096046448,13.335937201976776,16.29687625169754,-0.9531240463256836,True,Canadian,entity,nonlast_in_prefix,447,66
410,120,0,3,False,corrupt_det,True,,11,Senate,Award,-0.7807242274284363,-17.149864196777344,1.0,1.0,16.369139969348907,-8.332090377807617,-17.074277877807617,8.7421875,7.6269524693489075,"<explanation>
Political news article format with quoted tweet structure detailing a celebrity's", ,eval,20," . The episode also earned 3 other Emmy nominations as well as WGA : Episodic Drama and DGA – Drama Series nominations . 
 Frank Underwood ( Kevin Spacey ) is an ambitious Democratic congressman and the House Majority Whip . Underwood helped ensure the election of President Garrett Walker ( Michel Gill ) , who", promised," to appoint Underwood as Secretary of State . However , before Walker is sworn in",False,False,False,"Political news article format with quoted tweet structure detailing a celebrity's Senate testimony, establishing narrative context around Republican congressman Roy Moore's sexual assault allegations.",-18.291728973388672,-7.7780561447143555,-15.7040376663208,-21.680601119995117,,16.369139969348907,-10.513672828674316,5.976563453674316,26.882812798023224,10.392576515674593,-19.255860328674316,-2.7656240463256836,False,Senate,entity,nonlast_not_in_prefix,450,67
358,103,1,4,False,corrupt_det,True,,3,"(""But","(""Sm",-5.37840461730957,-16.25340461730957,2.0,2.0,10.875,-12.748148918151855,-18.341899871826172,5.593750953674316,5.281249046325684,"<explanation>
The quote mid-sentence", ,eval,3," 't really in the mood for singing about why it hurts so bad , "" said Houston . Two years later , according to Chris Willman of Entertainment Weekly , the emotions of the movie merged with the real @-@ life circumstances of Houston 's troubled marriage to Bobby Brown . "" Now , I 'm ready to", sing," not only the joys of things , but the pains of things , also , """,False,True,False,"The quote mid-sentence (""But she says, 'I've been holding back for so long...",-20.004484176635746,-22.098234176635746,-12.338171005249023,-14.744421005249023,,10.875,2.09375,2.40625,8.78125,8.46875,-3.5000009536743164,-3.1875009536743164,True,But,entity,nonlast_in_prefix,638,68
416,122,0,3,False,corrupt_det,True,,4,Dutch,Slayer,-0.822330117225647,-23.603580474853516,1.0,1.0,22.78125035762787,-14.46749496459961,-25.40499496459961,10.9375,11.843750357627869,"<explanation>
Wikipedia article format with", ,eval,22," . Braathens ' main domestic competitor was Scandinavian Airlines System ( SAS ) , which operated all the primary domestic routes Braathens SAFE did not , in addition to the international routes . Braathens took Boeing 737 @-@ 200s and Fokker F @-@ 2",8,s into use in 1969 ; Kristiansund was first served,False,False,False,"Wikipedia article format with Dutch aviation history listing airline company details, chronological sequence describing aircraft changes and fleet history.",-7.95233154296875,-23.85858154296875,-17.932241439819336,-24.838491439819336,,22.78125035762787,15.90625,6.90625,6.875000357627869,15.875000357627869,4.96875,-4.03125,False,Dutch,entity,nonlast_not_in_prefix,469,69
362,104,1,3,False,corrupt_det,True,,3,"""Unlike","""Aviation",-2.714276075363159,-28.84441566467285,2.0,3.0,26.130139589309692,-17.24982261657715,-16.40230369567871,-0.8475189208984375,26.97765851020813,"<explanation>
The sentence structure", ,eval,4," the primary antagonist . He is the leader of a mercenary team hired by billionaire Charles Widmore ( played by Alan Dale ) that is sent to the island on a mission to capture Widmore 's enemy Ben Linus ( Michael Emerson ) from his home , then torch the island . 
 Unlike Lost 's ensemble of", characters," who , according to the writers , each have good and bad intentions , the writers",True,True,False,"The sentence structure ""Unlike many of his fellow characters"" suggests a contrast clause continuing a character trait or narrative arc about the villain's mysterious origin versus the show's other characters, likely referencing the novel's established ensemble cast or lack of backstory.",-13.273287773132324,-19.307308197021484,-14.611505508422852,-23.37190818786621,,26.130139589309692,6.03402042388916,8.76040267944336,20.096119165420532,17.369736909866333,6.881539344787598,9.607921600341797,True,Unlike,entity,nonlast_in_prefix,558,70
432,127,0,3,False,corrupt_det,True,,13,British,Cricket,-0.268923670053482,-17.850954055786133,1.0,1.0,17.58203038573265,-3.993199348449707,-12.055699348449709,8.0625,9.51953038573265,"<explanation>
Literary reference format with a book description structure, establishing a historical novel about", ,eval,27," 1985 political novel by Doris Lessing . It was first published in September 1985 in the United Kingdom by Jonathan Cape , and in the United States by Alfred A. Knopf . The story examines events in the life of Alice , a naïve and well @-@ intention",ed," squatter , who moves in with a group of radicals in London , and is",False,False,False,"Literary reference format with a book description structure, establishing a historical novel about British radicalism and feminism.",-1.553701400756836,-18.745107650756836,-8.162665367126465,-15.873602867126465,,17.58203038573265,17.19140625,7.7109375,0.3906241357326507,9.87109288573265,9.12890625,-0.3515625,False,British,entity,nonlast_not_in_prefix,325,71
365,105,1,3,False,corrupt_det,True,,2,"""The","""Championship",-3.4683804512023926,-19.671964645385746,2.0,3.0,16.20358419418335,-5.270586967468262,-19.038305282592773,13.767718315124512,2.435865879058838,"<explanation>
The phrase", ,eval,5,"8 million viewers and received a 2 @.@ 0 rating / 5 % share in the 18 – 49 demographic , marking a 5 % rise in the ratings from the previous episode , "" First Christmas "" . It ranked third in its timeslot and was the second highest @-@ rated", NBC," program of the night after The Office . 
 
 = = Plot = = 
 
 After",True,True,False,"The phrase ""The episode was the highest-rated Thursday night show on NBC, beating both the CW's Friday ratings and the overall NBC"" suggests a concluding statistic about network performance or ratings ranking, completing a second item about NBC's primetime lineup or Thursday night broadcast.",-2.9060888290405273,-21.031410217285156,-5.047730445861816,-21.18747329711914,,16.20358419418335,18.12532138824463,16.139742851257324,-1.9217371940612793,0.0638413429260253,4.357603073120117,2.3720245361328125,True,The,entity,nonlast_in_prefix,268,72
439,129,1,3,False,corrupt_det,True,,22,1875,1882,-2.0182924270629883,-5.463590621948242,5.0,5.0,3.445298194885254,-6.82535457611084,-7.341993808746338,0.516639232635498,2.928658962249756,"<explanation>
The sentence structure ""The club had started as a Social Club in Glasgow, before becoming the Glasgow Football Club, and then in", ,eval,29," County Cricket Club was formed in 1865 , and was the first attempt at setting up a county cricket team for Somerset . The attempt was unsuccessful , and the club broke up . In 1874 , the club was re @-@ formed with the lesser remit , as Yeovil Cricket", Club," . As part of the club 's resuscitation , the committee purchased the",False,False,False,"The sentence structure ""The club had started as a Social Club in Glasgow, before becoming the Glasgow Football Club, and then in 1875 formed as Glasgow Cricket Club"" establishes a chronological pattern describing the club's name change and founding membership shift.",-4.863623142242432,-5.836274147033691,-6.063549995422363,-5.646129608154297,,3.445298194885254,0.9726510047912598,-0.4174203872680664,2.472647190093994,3.86271858215332,0.4560117721557617,-0.9340596199035645,False,1875,detail,nonlast_not_in_prefix,402,73
368,106,1,3,False,corrupt_det,True,,3,"""In","""An",-5.530375003814697,-15.78037452697754,2.0,2.0,10.249999523162842,-9.749821662902832,-9.249821662902832,-0.5,10.749999523162842,"<explanation>
The sentence structure", ,eval,6," one of the primary backups to Mike Hart . In his third year , he emerged from a field of five runners who were vying to replace Hart , including two true freshmen , as the leading rusher and scorer . He has shared starting responsibilities in his junior and senior seasons . He entered his senior season on the watch lists", for, the Doak Walker Award and the Maxwell Award . ESPN.com ranked him as the,True,True,False,"The sentence structure ""In his sophomore season, Johnson finished the season as a finalist for the Walter Camp Freshman of the Year award and was a candidate for"" lists awards, specifically naming a college football award category (Heisman, Walter Camp).",-4.589717864990234,-1.8397176265716553,-13.155742645263672,-11.530742645263672,,10.249999523162842,-2.750000238418579,-1.625,12.99999976158142,11.874999523162842,-2.250000238418579,-1.125,True,In,entity,nonlast_in_prefix,456,74
442,130,1,5,False,corrupt_det,True,,11,1965,1972,-6.588796615600586,-7.143749713897705,5.0,5.0,0.5549530982971191,-11.136160850524902,-11.401297569274902,0.26513671875,0.2898163795471191,"<explanation>
The sentence ""The first reported use of the Schmid group in", ,eval,30," detailed below are the history , mechanism , scope , and enantioselective variants of the reaction . Several reviews have been published . 
 
 = = History = = 
 
 The original publication by Johnson concerned the reaction of 9 @-@ dimethylsulfonium fluorenylide with substituted benzaldehyde derivatives .", The, attempted Wittig @-@ like reaction failed and a benzalfluorene,False,False,False,"The sentence ""The first reported use of the Schmid group in 1965 was the formation of a heterocyclic ring via Pd catalysis.",-9.932645797729492,-10.21616268157959,-17.3836669921875,-19.597187042236328,,0.5549530982971191,0.2835168838500976,2.213520050048828,0.2714362144470215,-1.658566951751709,0.0183801651000976,1.948383331298828,False,1965,detail,nonlast_not_in_prefix,249,75
380,110,1,3,False,corrupt_det,True,,2,"""Proteins","""Destiny",-3.481351852416992,-20.4024715423584,4.0,3.0,16.921119689941406,-20.960742950439453,-17.375566482543945,-3.585176467895508,20.50629615783691,"<explanation>
The phrase", ,eval,10," certain organisms the genetic code can include selenocysteine and — in certain archaea — pyrrolysine . Shortly after or even during synthesis , the residues in a protein are often chemically modified by post @-@ translational modification , which alters the physical and chemical properties , folding , stability ,", activity," , and ultimately , the function of the proteins . Sometimes proteins have non @-",False,True,False,"The phrase ""Proteins can undergo modification, folding, regulation, activity"" is mid-listing a series of attributes of enzymes or proteins, following a familiar compound noun pattern from biology definitions about protein characteristics.",-14.412078857421877,-23.22472763061523,-33.37074279785156,-24.52081298828125,,16.921119689941406,8.81264877319336,-8.849929809570312,8.108470916748047,25.77104949951172,12.397825241088867,-5.264753341674805,True,Proteins,entity,nonlast_in_prefix,596,76
450,132,1,3,False,corrupt_det,True,,2,"""Critical","""Poland",-16.496360778808594,-23.20795440673828,2.0,3.0,6.7115936279296875,-19.23651695251465,-22.25211524963379,3.0155982971191406,3.695995330810547,"<explanation>
The sentence", ,eval,32," 2003 , Tokyopop licensed The One I Love for an English @-@ language translation in North America , and published it in October 2004 . Viz Media republished the manga in February 2015 . The manga has also been translated into other languages . Review",ers, have identified a few themes in the collection . They had a range of reactions to,False,False,False,"The sentence ""Critical reception of the film was mixed; reviewers"" signals a concluding clause listing reactions or reviews, likely continuing with praise or analysis of the novel's qualities or reception among audiences.",-24.39710235595703,-32.52544021606445,-24.448915481567383,-31.51046371459961,,6.7115936279296875,8.128337860107422,7.061548233032227,-1.4167442321777344,-0.349954605102539,5.112739562988281,4.045949935913086,False,Critical,entity,nonlast_not_in_prefix,541,77
393,114,1,3,False,corrupt_det,True,,3,"""The","""Feeder",-9.622084617614746,-30.261749267578125,2.0,3.0,20.63966464996338,-6.378751277923584,-22.19094467163086,15.812193393707275,4.8274712562561035,"<explanation>
The paragraph structure", ,eval,14," million . 
 
 = = Meteorological history = = 
 
 The storm originated in an upper @-@ level low pressure system that moved southeastward from the central Great Plains into the Deep South of the United States . After reaching the southeast Gulf of Mexico , the disturbance underwent cyclogenesis , and the resultant system moved through Florida", on, December 22 in response to an approaching trough . National Hurricane Center forecaster,True,True,False,"The paragraph structure ""The storm system moved into the United States on Saturday morning, with the tropical wave developing into a strong low pressure system that tracked through portions of the Southeast"" mirrors earlier details, establishing a timeline sequence describing initial movement and track.",-7.297876358032227,-30.7333984375,-5.36174201965332,-29.27529525756836,,20.63966464996338,23.435522079467773,23.91355323791504,-2.7958574295043945,-3.27388858795166,7.623328685760498,8.101359844207764,True,The,entity,nonlast_in_prefix,380,78
455,134,0,3,False,corrupt_det,True,,10,Italian,States,-0.915604054927826,-15.696853637695312,1.0,1.0,14.781249582767488,-9.801376342773438,-15.770126342773438,5.96875,8.812499582767487,"<explanation>
Historical encyclopedia article format with structured quotation and attribution, listing", ,eval,34," his pontificate . In 1759 Jesuits were expelled from Portugal , in 1762 from the Kingdom of France , in 1767 from Spain and in 1768 from the Kingdom of Naples , the Kingdom of Sicily and the Duchy of Parma and P",iac,enza . Clement XIII strongly defended the Society ( e.g. in the bull Apost,False,False,False,"Historical encyclopedia article format with structured quotation and attribution, listing Italian military figures with biographical context about Napoleon's political ideology.",-7.748996257781982,-15.74118423461914,-14.897841453552246,-21.53065299987793,,14.781249582767488,7.992187976837158,6.632811546325684,6.78906160593033,8.148438036441805,2.023437976837158,0.6640615463256836,False,Italian,entity,nonlast_not_in_prefix,187,79
411,120,1,3,False,corrupt_det,True,,2,"""The","""Glasgow",-14.66423511505127,-32.36768341064453,2.0,4.0,17.70344829559326,-8.861515998840332,-20.993410110473633,12.1318941116333,5.571554183959961,"<explanation>
The sentence", ,eval,20," . The episode also earned 3 other Emmy nominations as well as WGA : Episodic Drama and DGA – Drama Series nominations . 
 Frank Underwood ( Kevin Spacey ) is an ambitious Democratic congressman and the House Majority Whip . Underwood helped ensure the election of President Garrett Walker ( Michel Gill ) , who", promised," to appoint Underwood as Secretary of State . However , before Walker is sworn in",True,True,False,"The sentence ""The character is a Democrat congressman named Todd Young who is running for Senate and vowed"" contains a specific historical reference (""Obama's promise to support him""), implying a backstory about Biden's political deal or campaign promise.",-8.152010917663574,-27.91620826721191,-11.21254539489746,-27.634695053100582,,17.70344829559326,19.76419734954834,16.422149658203125,-2.060749053955078,1.2812986373901367,7.632303237915039,4.290255546569824,True,The,entity,nonlast_in_prefix,180,80
465,137,1,5,False,corrupt_det,True,,4,1975,1982,-3.221105575561523,-3.943049192428589,5.0,5.0,0.7219436168670654,-13.58340072631836,-13.55958366394043,-0.0238170623779296,0.7457606792449951,"<explanation>
The sentence ending ""In", ,eval,37," the land under the auspices of the City of Burnside . 28 years later the government took back the management of the southern part of Waterfall Gully , designating it as South Australia 's first National Pleasure Resort . Today this area remains under State Government control , and in 1972", the," Waterfall Gully Reserve , as it was then known , became part of the",False,False,False,"The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established.",-8.11002254486084,-9.059297561645508,-21.15441513061523,-20.012176513671875,,0.7219436168670654,0.949275016784668,-1.1422386169433594,-0.2273313999176025,1.8641822338104248,0.9730920791625975,-1.1184215545654297,False,1975,detail,nonlast_not_in_prefix,501,81
429,126,0,3,False,corrupt_det,True,,12,Major,Jean,-0.2779544591903686,-20.4576416015625,1.0,1.0,20.17968714237213,-16.687673568725586,-18.836111068725582,2.1484375,18.03124964237213,"<explanation>
Sports article format with historical baseball statistics, presenting game details from a", ,eval,26," season , played between the Chicago Cubs and San Francisco Giants to determine the winner of the National League ( NL ) wild card . The game took place at Wrigley Field in Chicago , on September 28 , 1998 . The Cubs won the game 5 – 3 , holding the Giants score",less, for the majority of the game until the Giants threatened heavily in the ninth inning and,False,False,False,"Sports article format with historical baseball statistics, presenting game details from a Major League Baseball record.",-5.430002689361572,-22.008127212524418,-12.52396297454834,-16.547401428222656,,20.17968714237213,16.578124523162842,4.023438453674316,3.6015626192092896,16.156248688697815,14.429687023162842,1.8750009536743164,True,Major,entity,nonlast_in_prefix,174,82
469,138,0,3,False,corrupt_det,True,,6,"(""Sir","(""Civil",-2.3084959983825684,-16.730371475219727,2.0,2.0,14.421875476837158,-9.74978256225586,-13.34353256225586,3.59375,10.828125476837158,"<explanation>
Wikipedia article format with structured header", ,eval,38," = Laurence Olivier = 
 
 Laurence Kerr Olivier , Baron Olivier , OM ( / ˈlɒrəns kɜːr ɒˈlɪvieɪ / ; 22 May 1907 – 11 July 1989", )," was an English actor who , along with his contemporaries Ralph Richardson and John G",False,False,False,"Wikipedia article format with structured header (""Sir Winston Churchill"") establishes a biographical template pattern.",-10.444067001342772,-23.881567001342773,-11.669560432434082,-16.732059478759766,,14.421875476837158,13.4375,5.062499046325684,0.9843754768371582,9.359376430511476,9.84375,1.4687490463256836,False,Sir,entity,nonlast_not_in_prefix,432,83
430,126,1,3,False,corrupt_det,True,,2,"""The","""Raw",-1.296856164932251,-19.781230926513672,2.0,2.0,18.48437476158142,-5.270586967468262,-14.989336967468262,9.71875,8.765624761581421,"<explanation>
The phrase", ,eval,26," season , played between the Chicago Cubs and San Francisco Giants to determine the winner of the National League ( NL ) wild card . The game took place at Wrigley Field in Chicago , on September 28 , 1998 . The Cubs won the game 5 – 3 , holding the Giants score",less, for the majority of the game until the Giants threatened heavily in the ninth inning and,True,True,False,"The phrase ""The Indians pitching staff pitched a no-hitter in the game, holding the Red Sox scoreless"" suggests a specific statistic about the final inning's performance, with ""scoreless"" implying a notable zero-run streak or shutout achievement.",-0.4259620904922485,-18.019712448120117,-0.4853389263153076,-18.70408821105957,,18.48437476158142,17.59375035762787,18.218749284744263,0.8906244039535522,0.2656254768371582,7.875000357627869,8.499999284744263,True,The,entity,nonlast_in_prefix,411,84
473,139,1,3,False,corrupt_det,True,,2,"""Another","""Unit",-4.064798831939697,-16.721050262451172,2.0,2.0,12.656251430511476,-12.645586967468262,-14.520586967468262,1.875,10.781251430511476,"<explanation>
The phrase", ,eval,39," million years ago . It lived in what is now North America . Its name means "" helmet lizard "" , derived from Greek κόρυς . It was named and described in 1914 by Barnum Brown . Corythosaurus is now thought to be a lambeosaurine , related to N",ip,"ponosaurus , Velafrons , Hypacrosaurus , and O",False,False,False,"The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics.",-9.563459396362305,-15.188459396362305,-13.890981674194336,-18.265981674194336,,12.656251430511476,5.625,4.375,7.031251430511476,8.281251430511476,3.75,2.5,False,Another,entity,nonlast_not_in_prefix,145,85
447,131,1,3,False,corrupt_det,True,,2,"""The","""Japanese",-8.949952125549316,-19.262451171875,2.0,2.0,10.312499046325684,-8.861515998840332,-14.424016952514648,5.562500953674316,4.749998092651367,"<explanation>
The sentence", ,eval,31," Snell and Esther Amelia Dick placed it in Calodon in 1956 ; Hydnum peckii ( Banker ) Sacc. and Calodon peckii Snell & E.A. Dick are synonyms of Hydnellum peckii . 
 The fungus is classified in the stirps", (, species thought to be descendants of a common ancestor ) Diabolum of the genus,True,True,False,"The sentence ""The species was placed in a genus group (clade)"" introduces a technical term (""genotype""), mid-definition, continuing the parenthetical clause describing evolutionary subgroups using a taxonomic rank concept from phylogenetics.",-8.640373229980469,-18.03881072998047,-14.983442306518556,-21.858442306518555,,10.312499046325684,9.3984375,6.875,0.9140615463256836,3.4374990463256836,3.835936546325683,1.3124990463256836,True,The,entity,nonlast_in_prefix,476,86
479,141,1,3,False,corrupt_det,True,,3,"""My","""United",-5.589447021484375,-16.058197021484375,2.0,2.0,10.46875,-11.421270370483398,-12.921270370483398,1.5,8.96875,"<explanation>
The paragraph pattern", ,eval,41," , there have been several phylogenetic studies investigating the Sclerodermatineae . Some studies have revealed the existence of numerous cryptic species and have contributed to taxonomic expansion of the group . The "" core "" Sclerodermatineae include the genera Astraeus , Calostoma"," ,"," Scleroderma , Pisolithus , Diplocystis , Trem",False,False,False,"The paragraph pattern ""My study documents the phylogenetic status of three genera with the name Cyrtopodium : Calathea , Dracaena , and"" lists specific species names with their own putative virulence traits.",-6.573431491851807,-17.44843101501465,-8.19044303894043,-13.19044303894043,,10.46875,10.874999523162842,5.0,-0.4062495231628418,5.46875,9.374999523162842,3.5,False,My,entity,nonlast_not_in_prefix,619,87
