stim_idx,doc_idx,split,token_str,token_type,entropy_nats,top1_prob,topic_true_raw,topic_true,topic_foreign,foreign_stim_idx,topic_in_default_explanation,cos_topic_true,cos_topic_foreign,cos_own_explanation_s1,cos_empty_s1,cos_confident,cos_uncertain,cos_torn,cos_clear,cos_filler1,cos_filler2,s_topic,s_conf,s_conflict,repe_s_diff,repe_cos_true_centred,repe_cos_foreign_centred,repe_cos_true_raw,repe_cos_foreign_raw,repe_cos_mu_true_mu_foreign,cos_ar_true_ar_foreign
107,280,eval,9,word_piece,0.6757218837738037,0.7641422152519226,The Archaeology of Ritual and Magic,The Archaeology of Ritual and Magic,Etymology of Wicca,7,False,0.3807571639563988,0.3637848623681125,0.9074540899319063,0.3773480534891382,0.24735351016348212,0.26287420782867066,0.23347186893733526,0.2897219698445295,0.33675799694863756,0.3635640880410591,0.016972301588286276,-0.015520697665188543,-0.05625010090719426,0.07883546839319923,0.1414873436989541,0.07093179624534728,0.32600409211524584,0.3093400643448584,0.9359954978508942,0.9353452302625059
108,91,eval, debut,word_initial,1.2194268703460691,0.3638011813163757,Dangerously in Love Tour,Dangerously in Love Tour,Coldrum Long Barrow,8,False,0.3535429469539166,0.30525351647108273,0.879589613575141,0.3063002294024288,0.22484036774025692,0.22389318532131097,0.17615171403243976,0.23449261221538303,0.2921010722737659,0.30030103020939175,0.04828943048283385,0.0009471824189459521,-0.058340898182943274,-0.005758585264821912,0.00046609159719045845,0.009590350744608291,0.3194335321713746,0.28529504971535663,0.8763095779949683,0.7717585028499139
109,303,eval, used,word_initial,1.2978155612945557,0.3958549499511719,M @-@ 5 ( Michigan highway ),M-5 (Michigan highway),Rocky Mountain Horse,9,False,0.31243327496703877,0.2551256948711134,0.8641835947990718,0.2043951121030827,0.1396603340971862,0.1502105148411244,0.13358746959467738,0.16152863483250227,0.2047994038731018,0.21183722570606586,0.05730758009592535,-0.010550180743938209,-0.02794116523782489,0.1681952303526188,0.1426444671117362,-0.0767219764588108,0.2704817562388105,0.21070522773412922,0.926384059946239,0.8880915856565941
110,160,eval, activity,word_initial,0.5697596669197083,0.8136385083198547,Protein,Protein,"Galveston, Texas",10,True,0.3052456515358157,0.2797487248476196,0.8688460975130029,0.2851293654020083,0.19896781758301954,0.20838791212194932,0.15175759598986313,0.21023838076293774,0.2684712576212514,0.2865880015845853,0.025496926688196087,-0.00942009453892978,-0.05848078477307461,0.07965735682750114,0.10210668972181776,0.003772485663271395,0.25982300964953126,0.23412927719514626,0.9153955218758856,0.8556210848683186
111,55,eval, the,word_initial,0.951945662498474,0.7413548231124878,2013 – 14 York City F.C. season,2013 – 14 York City F.C. season,G.I. Joe: Retaliation,11,False,0.4817596122890489,0.42332133101549446,0.8324446589130039,0.3592833665522892,0.2778807552461525,0.30020198693814437,0.2268597509911039,0.2846113381793436,0.38160460701397014,0.35274336250640953,0.05843828127355444,-0.02232123169199185,-0.057751587188239695,0.14232750331002875,0.10858175276477981,-0.0636689547703707,0.4399247626813739,0.386411679399985,0.8941034794180329,0.6107538986460566
112,591,eval, the,word_initial,0.9206724762916564,0.588740348815918,2 / 4th Machine Gun Battalion ( Australia ),2 / 4th Machine Gun Battalion (Australia),"Strand, London",12,False,0.5692226204552641,0.46743764095666906,0.9158290738245534,0.4269652333327536,0.30541707658796435,0.3238089787717059,0.2632947448075988,0.3065695427065504,0.39409531219567884,0.41642256565745844,0.101784979498595,-0.018391902183741538,-0.04327479789895161,0.08925255269382175,0.10634390351095394,-0.017590695432443834,0.4342040214830347,0.40167720438723975,0.924766869521309,0.803318146281442
113,52,eval, ,punctuation,1.4477505683898926,0.4693260192871094,Hadji Ali,Hadji Ali,USS Breese (DD-122),13,False,0.4600841016901638,0.44609509467041897,0.9019248050295584,0.4299521137526375,0.3057193886478682,0.3260097309123862,0.24697201648790204,0.30022384727055856,0.3983253553576101,0.4254009881885427,0.013989007019744815,-0.020290342264518035,-0.05325183078265652,0.055560824796998094,0.14312766361858542,0.04228847252945557,0.40035865283099303,0.37785807715476083,0.931425353912245,0.7827498849910967
114,47,eval, on,word_initial,0.936162769794464,0.7740042805671692,Christmas 1994 nor 'easter,Christmas 1994 nor 'easter,Bath Assembly Rooms,14,False,0.30876373750487807,0.2681195167804389,0.9010468338847172,0.2493185584521854,0.16663915786436825,0.18177239952935104,0.16077008102226314,0.18998278770542593,0.2503170443349568,0.2567588283027954,0.040644220724439184,-0.015133241664982783,-0.02921270668316278,-0.059604621383916236,-0.03417612770320976,0.06717991372072078,0.23927997908813944,0.2535273424421871,0.8596303321299974,0.7024089427512578
115,415,eval," """,punctuation,2.0692484378814697,0.5000041127204895,Clocks ( song ),Clocks (song),Odyssey Number Five,15,False,0.4006073151309191,0.36741360556402186,0.9051700277289,0.3371410551229172,0.21745392375060035,0.22399681203167174,0.19014237058980135,0.257894089876469,0.3515467842491827,0.3364160008854626,0.03319370956689721,-0.006542888281071385,-0.06775171928666765,-0.2369863711472561,-0.11991907978569621,0.27194583576568143,0.3600476231728326,0.4178346682780432,0.8821908672652926,0.8722046291978058
116,212,eval, portrayed,word_initial,1.9339425563812256,0.4329724907875061,Trials and Tribble @-@ ations,Trials and Tribble-ations,Harold Innis,16,False,0.3029789378811117,0.4021690931594529,0.913337887213444,0.3315977846432798,0.26619058216042135,0.2762136337609472,0.22399014866704553,0.2705748316616377,0.3072709265420298,0.32696499041893745,-0.09919015527834119,-0.010023051600525856,-0.046584682994592175,-0.01643679853048628,0.09645106614554964,0.12285215973463053,0.3521886506848881,0.35798324791388725,0.9058669390571458,0.6481205138530048
117,221,eval, on,word_initial,2.419208288192749,0.2578885853290558,Marauders ( Star Trek : Enterprise ),Marauders (Star Trek: Enterprise),World War Z,17,False,0.46660480123222087,0.4429503261604494,0.8959252553986603,0.4278951415879727,0.325194637823716,0.3428617321095711,0.2598722362401257,0.3179258607234447,0.41033980210355275,0.4255402425175729,0.023654475071771486,-0.01766709428585511,-0.05805362448331902,-0.05354115413703683,0.03537342592308548,0.10002352170733633,0.3748834756470295,0.39311700355307255,0.9247530470028238,0.8893310500126117
118,567,eval, he,word_initial,2.426762819290161,0.49062579870224,Sang Pencerah,Sang Pencerah,Boise National Forest,18,False,0.3575012340618579,0.3631947039801962,0.8628375938735265,0.3531728903025998,0.20975606308567557,0.21928881914470547,0.17672322615561,0.235277102395549,0.3298851346586225,0.33885034219689425,-0.005693469918338301,-0.009532756059029895,-0.05855387623993899,0.07912359852608097,0.12206542208527431,0.029523151324853242,0.3378019664519283,0.31355946415267216,0.9088728311940221,0.784120706486603
119,296,eval, locally,word_initial,0.2132393270730972,0.9666415452957152,Mogadishu,Mogadishu,"Richard Nixon presidential campaign, 1968",19,False,0.42364452868294006,0.3532443375994569,0.8769603088237321,0.3341580931873554,0.26444539541305306,0.27006425203749596,0.2104799832532842,0.2747120296525345,0.338892611351118,0.33822538419591874,0.07040019108348317,-0.005618856624442892,-0.06423204639925029,0.12159431990253247,0.061151039491053535,-0.0994478227414843,0.3823854581347619,0.34054948782615363,0.933819435635189,0.8031146688557814
120,393,eval, promised,word_initial,1.48235285282135,0.6141273379325867,Chapter 1 ( House of Cards ),Chapter 1 (House of Cards),Battle of Hubbardton,20,False,0.22892485570448484,0.2612448247700813,0.8793253036354206,0.2128084718590695,0.15305198518539387,0.1541731663392699,0.12222685936816452,0.17674318556948887,0.21193805444950514,0.20811589380643994,-0.03231996906559648,-0.001121181153876022,-0.05451632620132435,0.10973994306558224,0.077663353282704,-0.1009911080596174,0.24471513732641695,0.22397547529217604,0.8920607574328352,0.8711246898565982
121,373,eval,ulation,word_piece,1.6819289922714231,0.5487661361694336,The Stolen Eagle,The Stolen Eagle,Dave Sisler,21,False,0.3926719327100371,0.3689203997734919,0.9021923295943186,0.3652754476419375,0.2444885727450098,0.2634225922774549,0.23500355193219402,0.29131941006294004,0.3489327831875237,0.37310949630916784,0.023751532936545194,-0.018934019532445112,-0.05631585813074602,0.07994844610291926,0.151899587089882,0.04987190717925191,0.3990461727205176,0.3807519252578952,0.9149818760189866,0.8781236647189199
122,281,eval,8,word_piece,0.2711125314235687,0.96564519405365,History of Braathens SAFE ( 1946 – 93 ),History of Braathens SAFE (1946 – 93),"George Calvert, 1st Baron Baltimore",22,False,0.32052291094449237,0.34078837638084647,0.8471802088303045,0.2736054163800898,0.19730891621978092,0.20182104549825555,0.1728496378196433,0.2008313047341767,0.2278316296386922,0.2679378149196055,-0.020265465436354102,-0.004512129278474636,-0.02798166691453341,0.12937588070245915,0.1398031665855122,-0.010379266497547569,0.2662252425893455,0.2202131653867534,0.899703630973675,0.6605213480122574
123,517,eval, in,word_initial,1.4360129833221436,0.4906732439994812,Loverboy ( Mariah Carey song ),Loverboy (Mariah Carey song),Hemmema,23,False,0.43929904769625805,0.39769384248856465,0.9114355866431232,0.3914288832503509,0.2681994497385088,0.29027773615631164,0.23459944574732203,0.27946743624260206,0.38175491840954157,0.39263301788687033,0.041605205207693396,-0.02207828641780285,-0.044867990495280036,-0.12042904894862326,-0.15881741978587027,0.010868834199890801,0.346684249837504,0.36357457643825064,0.8811081248787054,0.8055473095030169
124,419,eval," ,",punctuation,1.2758471965789795,0.618771493434906,Stefan Wever,Stefan Wever,Far Away Places (Mad Men),24,False,0.3924900205737208,0.4192653365701959,0.8840491072969107,0.3594247076414759,0.279853476412495,0.2920906119985828,0.25853409422074414,0.2949166319594233,0.329789630718971,0.3511209968246704,-0.02677531599647509,-0.012237135586087855,-0.036382537738679166,0.0798945300913041,0.08026728277494374,-0.048583396254156835,0.4303294550098022,0.3982597436955648,0.8784537475306095,0.8508715480723403
125,465,eval,8,word_piece,0.0478106699883937,0.99440336227417,Corpus Christi Bay,Corpus Christi Bay,John Cullen,25,False,0.27606008551150985,0.24483652800676983,0.8533871672516117,0.2671302968367584,0.22013745624339706,0.2219937643656842,0.1879901844826603,0.224596336594266,0.22851005173378086,0.25528981359413955,0.031223557504740013,-0.0018563081222871258,-0.0366061521116057,0.06062325056621177,0.08325841296079506,-0.009210049278636799,0.20370902399821736,0.17790918201175757,0.9244467461720018,0.8833859778208171
126,464,eval,less,word_piece,1.335012435913086,0.4562287926673889,1998 National League Wild Card tie @-@ breaker game,1998 National League Wild Card tie-breaker game,Mega Man & Bass,26,False,0.36330566909251955,0.20182832162186076,0.87194837729231,0.1819170708162171,0.1345334024779526,0.14163937401999188,0.08989047128555118,0.13246576902610174,0.18483336625280575,0.18301562801937754,0.16147734747065878,-0.007105971542039291,-0.04257529774055056,0.04596968249476277,0.08651284591827722,0.039273881498286596,0.2227764396883401,0.19791225313882946,0.9161134254120189,0.682098114552005
127,557,eval,ed,word_piece,2.957185745239258,0.401785284280777,The Good Terrorist,The Good Terrorist,Rio de Janeiro bid for the 2016 Summer Olympics,27,False,0.36194785789933764,0.3491011914255977,0.9152670107783298,0.338049744577405,0.21531934114400011,0.22712211038345848,0.1677993791820316,0.21931194080961636,0.3195268279168718,0.31971324033397164,0.012846666473739943,-0.01180276923945836,-0.051512561627584746,0.10323181580548384,0.13324976902262672,-0.020088962888530827,0.3544002103746819,0.3170472335679542,0.886738262477643,0.7366952534608716
128,331,eval, ware,word_initial,1.0283615589141846,0.6154062747955322,Arikamedu,Arikamedu,The Importance of Being Earnest,28,False,0.43286952381807736,0.4094673656706684,0.918499494198178,0.3913660638392414,0.2823440196458396,0.29459025010955087,0.23293050523984077,0.29590572497683776,0.3699376656323512,0.3990880589228445,0.02340215814740898,-0.01224623046371126,-0.06297521973699699,0.04333086627189585,0.094210492088606,0.03097807987271957,0.3960352228584135,0.38201269643972013,0.9102866440527742,0.8598161388928054
129,98,eval, Club,word_initial,0.964145302772522,0.702376663684845,"West Hendford Cricket Ground , Yeovil","West Hendford Cricket Ground, Yeovil",HMS Boreas (H77),29,False,0.4839247923164588,0.409901888628332,0.8332392602637032,0.2841627787332542,0.17994330149595378,0.18523754801410372,0.17349057449016955,0.22832367535408588,0.25460875887884743,0.28282621801941016,0.0740229036881268,-0.005294246518149942,-0.05483310086391632,-0.06965705956890449,0.08469180788257746,0.1583651153042111,0.35161131949305596,0.3548859841580699,0.9178971236710188,0.7593728549114873
130,26,eval, The,word_initial,4.6618523597717285,0.1621715724468231,Johnson – Corey – Chaykovsky reaction,Johnson – Corey – Chaykovsky reaction,St Nazaire Raid,30,False,0.4580793797653518,0.4548385637689857,0.9160329404056764,0.4535976805948304,0.2971393876616333,0.318115410416745,0.2477879586260109,0.32006574739967447,0.45122404749105594,0.4419933926147141,0.0032408159963661087,-0.020976022755111734,-0.07227778877366356,0.2750652794118157,0.2505262065297387,-0.050312756180153774,0.5098642996484274,0.4218413324553663,0.9066914148567625,0.6304054957190449
131,435,eval, (,punctuation,3.871659278869629,0.145909383893013,Hydnellum peckii,Hydnellum peckii,Ouw Peh Tjoa,31,False,0.3261997123154766,0.2751246028538345,0.8193717256599727,0.2802740573078682,0.19733466780786404,0.21412373343183222,0.18248655816265455,0.2170916300260903,0.27904704121141205,0.28229618555615255,0.05107510946164212,-0.016789065623968175,-0.034605071863435755,0.025198217489357532,0.06220434525887278,0.03440811761171477,0.27272854547204334,0.25692419198165384,0.9326056359027125,0.8608074310342945
132,426,eval,ers,word_piece,2.6471736431121826,0.4689787924289703,The One I Love ( manga ),The One I Love (manga),Principe Amedeo-class ironclad,32,False,0.43377351847848156,0.3990191744407898,0.9329782556800508,0.4359744602976276,0.3304097041987647,0.3406570887800335,0.2821221139728458,0.3364570534686289,0.4108929878967466,0.4433827275196464,0.03475434403769173,-0.010247384581268781,-0.05433493949578311,-0.14367754818863268,-0.18257818514475935,-0.01048202259168369,0.3936521994616785,0.41916117505801137,0.9075262187606177,0.7373240171583261
133,223,eval,ed,word_piece,1.6524819135665894,0.4646284580230713,Otra Nota,Otra Nota,Hurricane Lorenzo (2007),33,False,0.37251986956568495,0.37507004216308676,0.9142826284386372,0.3643482752395804,0.28228059165722935,0.2899523980818566,0.23133842399480167,0.2909973705493028,0.3604627815991911,0.36856655094357305,-0.002550172597401812,-0.0076718064246272255,-0.05965894655450113,0.07007915083388251,0.10133532189788508,-0.0018059484310151937,0.4264449762636397,0.41166203055640227,0.8900006264145015,0.7826949109003953
134,97,eval,iac,word_piece,0.0096930852159857,0.9990320205688475,"Papal conclave , 1769","Papal conclave, 1769",Weather buoy,34,False,0.27338852815629905,0.21301366358353255,0.8971884566463244,0.2420800517840733,0.17376131722905316,0.17807051874153304,0.16169955618357684,0.19983071706932454,0.20266437666327097,0.2394091780903022,0.0603748645727665,-0.004309201512479877,-0.038131160885747695,0.002209424352959907,-0.04005296692223872,-0.04021653892881833,0.1718720926710437,0.15941950812115163,0.9214889018606724,0.7784077394907988
135,33,eval, sound,word_initial,1.688603162765503,0.4301143586635589,Devin Townsend,Devin Townsend,HMS Hostile (H55),35,False,0.3787717553524084,0.3657508819623345,0.9020259253976408,0.3421126645179287,0.23849080368765843,0.24215733312866014,0.17513052212684763,0.2557306665937805,0.3185945296938272,0.3424471103585743,0.013020873390073906,-0.003666529441001709,-0.0806001444669329,-0.05297886143720836,-0.03439428465628199,0.049823393811726166,0.33317535511774243,0.3288851690588071,0.8840395167439308,0.7398336987210282
136,96,eval, =,punctuation,0.1070789247751236,0.9826038479804992,Hurricane Omar ( 2008 ),Hurricane Omar (2008),"Saint Leonard Catholic Church (Madison, Nebraska)",36,False,0.5330470283747136,0.4516644189551833,0.7847762112434621,0.480914385168052,0.4798953231700869,0.4901591475978218,0.4445934990601683,0.4970641965005972,0.4434331905409304,0.5130041441972598,0.08138260941953035,-0.010263824427734936,-0.05247069744042887,0.013475849687803479,-0.009171275177760101,-0.024300507963732353,0.5060654921154647,0.4866799351289867,0.9419028974590379,0.8183382370990541
137,540,eval, the,word_initial,3.4534332752227783,0.2724482119083404,"Waterfall Gully , South Australia","Waterfall Gully, South Australia",First Battle of Maryang San,37,False,0.5076331124092155,0.439467338059955,0.8901798521815971,0.4127300903869323,0.25783320549978545,0.2762728344933161,0.21727816628797383,0.2799435198291347,0.38833553454564657,0.39759171426702933,0.06816577434926047,-0.018439628993530632,-0.06266535354116085,0.16293257076888215,0.2174767709269992,-0.02175260977804059,0.43346554794988273,0.3880196104887555,0.9220295107549783,0.8640799751301115
138,384,eval, ),punctuation,0.1407545059919357,0.974965512752533,Laurence Olivier,Laurence Olivier,"No result, Pts",38,False,0.5178105407769318,0.4578627242361838,0.8127081133470961,0.44264877710797,0.3763964753479926,0.37631684471043714,0.3212432398796472,0.3958882541861342,0.4213132533211248,0.4465261168166269,0.05994781654074799,7.963063755545008e-05,-0.07464501430648701,0.18588591180009678,0.167166530153636,-0.14646057071233523,0.46964160246104564,0.37650862958063613,0.681602952999195,0.7219284463455613
139,579,eval,ip,word_piece,0.8721409440040588,0.790145218372345,Corythosaurus,Corythosaurus,Grammy Award for Best Concept Music Video,39,False,0.4552851776262977,0.4027893553080756,0.9621672875997088,0.4071675359287015,0.32503030414460216,0.3350967884767693,0.2670454051570338,0.32203188488272594,0.37292642649477753,0.4033175122283898,0.05249582231822214,-0.01006648433216717,-0.05498647972569215,0.11825748324534416,0.1053897074242151,-0.07246787939772363,0.3582777409057431,0.32538880760763955,0.9219879757649789,0.6809814539357322
140,315,eval,5,word_piece,0.01003123447299,0.9990850687026978,The Litigators,The Litigators,Europium,40,False,0.4189726128033142,0.40075239251326067,0.8914699055144052,0.38577906055912,0.3002332805443891,0.3089488526758428,0.24727247432698143,0.3302487305601334,0.37663326915649525,0.38645540163101944,0.018220220290053546,-0.008715572131453742,-0.08297625623315194,0.08570320054526329,0.09757464136130879,-0.032931901724192476,0.39253701569039545,0.3579057888805199,0.8899513253851576,0.9039767135094623
141,317,eval," ,",punctuation,1.2495945692062378,0.7072787284851074,Sclerodermatineae,Sclerodermatineae,Species (film),41,False,0.4540456062356512,0.39789179834400124,0.8873071523390885,0.3697868757737562,0.26773799134581805,0.28167767304260827,0.24495435170131086,0.28261730931082973,0.33507925660629334,0.35708829092585526,0.056153807891649976,-0.013939681696790218,-0.03766295760951888,0.24624582761642894,0.21689923747727197,-0.1674489114359304,0.3926229385208993,0.30889788042231475,0.8789160420580505,0.7559240237987048
142,77,eval, the,word_initial,3.3341848850250244,0.3206658959388733,Norman Finkelstein,Norman Finkelstein,Blackwyche,42,False,0.3518258101361792,0.3588549133845872,0.8936654440042254,0.3463134494897061,0.2237126390959778,0.24158674209352538,0.18452853219284004,0.22915309885110458,0.317606437640532,0.3244618567943769,-0.007029103248407997,-0.017874102997547575,-0.04462456665826453,0.02673981931100522,0.12134576771498377,0.09235979394070984,0.31259114563695645,0.30317924167859117,0.920004962498128,0.9150331807903488
143,105,eval,1,word_piece,0.0002400887169642,0.9999819993972778,Frederick Reines,Frederick Reines,Liu Kang,43,False,0.615292927380679,0.6143020523671167,0.9083740210407428,0.4986050783999882,0.4372855355079179,0.4292043167382149,0.325719112230983,0.4269786453871517,0.4532998985818555,0.4935947440411147,0.00099087501356232,0.00808121876970297,-0.1012595331561687,0.04625106442191981,0.10973948670418733,0.06228637878307409,0.4514385299643403,0.4400872408770025,0.9637302208486637,0.8677221753942704
144,216,eval,1,word_piece,0.5313752889633179,0.7772226333618164,Mycena galericulata,Mycena galericulata,Monty Can 't Buy Me Love,44,False,0.45783674282582953,0.6016080516180027,0.8247890184424578,0.5055422517114466,0.5041322197495479,0.4878288889294532,0.4833225967995379,0.5517914518148238,0.45887034581735037,0.5174053382997076,-0.14377130879217315,0.01630333082009472,-0.06846885501528593,0.02801764795549218,0.00012011494516377249,-0.04346052615200644,0.473439261532611,0.4826934409085353,0.89899166650967,0.6889527944617265
145,359,eval," ,",punctuation,2.5072638988494873,0.2595648467540741,Tropical Storm Abby ( 1964 ),Tropical Storm Abby (1964),Truth in Numbers?,45,False,0.3707532756161016,0.2901338331550418,0.8646711882143121,0.2844018836867996,0.21184373212407553,0.2341668897960936,0.18501738447456767,0.22260612346241457,0.2870202252447449,0.2831209421682777,0.08061944246105979,-0.022323157672018062,-0.0375887389878469,0.05964280570270626,0.062237912479024805,-0.034528358316188786,0.3572807396252566,0.30358633443924865,0.8331264998773026,0.7668017904747996
146,623,eval, a,word_initial,4.7125043869018555,0.1847860366106033,Perry the Platypus,Perry the Platypus,Henry Hoʻolulu Pitman,46,False,0.47951116542829675,0.4404443652956147,0.9341455002882671,0.4716659835689495,0.29531320817147777,0.31961332839409445,0.24787792394629568,0.32045695532304513,0.46234812384576884,0.45373014529006755,0.039066800132682045,-0.024300120222616683,-0.07257903137674945,0.0018300391230536676,0.17829347876445703,0.14863210238303712,0.4601667702879834,0.43727203986486957,0.9292320761606682,0.8877437481497842
147,289,eval, Ou,word_initial,0.0004535032785497,0.9999650716781616,Battle of Merville Gun Battery,Battle of Merville Gun Battery,Gregory Helms,47,False,0.39647032650216135,0.35790482122901984,0.9067909056946184,0.3426384845715628,0.254360252488411,0.25954871664810625,0.2142463861953357,0.27073299039398646,0.29616151094531407,0.3306179794576805,0.03856550527314151,-0.005188464159695261,-0.05648660419865076,-0.010176048618681096,0.000842242256527913,0.01689837350887116,0.31798386662519745,0.2941178492778315,0.911473936776021,0.8249086866624417
148,475,eval," """,punctuation,0.1624452173709869,0.9815743565559388,Road to the North Pole,Road to the North Pole,Elephanta Caves,48,False,0.48054081821416483,0.47633007845320363,0.8263336908754233,0.4303833584323402,0.3882831943683162,0.3974637980000604,0.3261574493397601,0.3823276944810163,0.4178384947195266,0.4501232549360679,0.004210739760961202,-0.009180603631744166,-0.05617024514125618,0.15590958807379235,0.1990532330660263,-0.018927524431839857,0.48341913046728346,0.4412323332830182,0.9322245472549359,0.8409547325499344
149,376,eval, Che,word_initial,0.014572792686522,0.9987257122993468,M @-@ 108 ( Michigan highway ),M-108 (Michigan highway),Irresistible (The X-Files),49,False,0.4252458811950061,0.37499464145077244,0.9625658066153824,0.414969863721623,0.3037211201345279,0.311710722166904,0.24879835562771666,0.3205658679058721,0.35895481361835224,0.4136265914387192,0.05025123974423368,-0.007989602032376086,-0.07176751227815545,0.07576784381468495,0.03905778175369655,-0.05711764547769775,0.3352555585719297,0.311117128430451,0.9265404100414796,0.8038777807755496
150,530,eval, solution,word_initial,2.1713080406188965,0.3602375984191894,T30 Howitzer Motor Carriage,T30 Howitzer Motor Carriage,The General in His Labyrinth,50,False,0.39397762985659623,0.33237065972472524,0.9289029653903452,0.3025929510726095,0.21113739494692207,0.2247137963802718,0.19935749012173884,0.2671101240246106,0.3018129175141167,0.3001729828957741,0.061606970131871,-0.013576401433349733,-0.06775263390287176,0.05851181699866288,0.10105322386208847,0.012165471347446584,0.35345566333240186,0.3221820458021727,0.9003335648409244,0.810344252446658
151,346,eval, the,word_initial,1.9690685272216797,0.3778873383998871,Richard Cresswell,Richard Cresswell,Subtropical Storm Alpha (1972),51,False,0.3758900767900925,0.41194176119464027,0.9096310777940992,0.4025573481123289,0.2683261781618429,0.2923365572063948,0.2122566601808802,0.2701522203079134,0.36587108142665986,0.3841843741942734,-0.03605168440454776,-0.02401037904455189,-0.0578955601270332,-0.015468813075356394,0.008679858794851295,0.03011478951681336,0.32883428246091206,0.34541596663585467,0.9060464992279414,0.7971740819001342
152,172,eval, condemned,word_initial,0.2683050036430359,0.9499626159667968,Ulysses ( poem ),Ulysses (poem),766th Independent Infantry Regiment (North Korea),52,False,0.3318424572716376,0.3198136684449864,0.8977440975216446,0.3050787779600464,0.21393441372429553,0.21873899704391433,0.17654770343919227,0.22952835620984396,0.2913183768702792,0.2925573449514889,0.012028788826651204,-0.004804583319618805,-0.0529806527706517,-0.06001383680469439,-0.12331680750853857,-0.0449012023277418,0.24586916832806138,0.26126254937266963,0.9310726520622408,0.6890028175779848
153,617,eval, in,word_initial,0.9608709812164308,0.5941264033317566,Wilhelm Busch,Wilhelm Busch,M-47 (Michigan highway),53,False,0.32675908862524095,0.3318161938732338,0.8859772861442085,0.2857412476905631,0.17832087459239837,0.20511481850150376,0.16894613894646132,0.21115825103569275,0.27183866398888046,0.28022509887471286,-0.005057105247992855,-0.02679394390910539,-0.042212112089231424,0.052195496405506754,0.07485325778100495,-0.014271265126698497,0.2866800497922138,0.2813911478175731,0.9004348657386345,0.8313984645103123
154,348,eval, air,word_initial,0.2205756157636642,0.9663551449775696,Xenon,Xenon,Stanley Green,54,False,0.30260724721105076,0.27133321680329664,0.7939600912485353,0.2550616708810103,0.19307528051181885,0.20329567519622452,0.14411811761438992,0.19245936677920858,0.25596605348420315,0.26973639283831496,0.031274030407754116,-0.010220394684405665,-0.04834124916481866,0.03167276127328018,0.06943503207554934,0.022421428959181124,0.2619588494609958,0.24450089896426933,0.9336602810117491,0.9053614308145108
155,184,eval, on,word_initial,1.2354724407196045,0.4118027687072754,1986 Peach Bowl,1986 Peach Bowl,2007 Hawaii Bowl,55,False,0.1793617699292953,0.1914619981421589,0.9005202260376267,0.1058421096168476,0.07968018382151233,0.08362790624153778,0.0695050683871692,0.0878891790745718,0.10826108555736272,0.10361220830362915,-0.012100228212863579,-0.003947722420025446,-0.018384110687402602,0.0879888795279588,0.1513307069245062,0.10340540304710504,0.16378639905990083,0.15218107894309502,0.9833931876829393,0.9453253326064208
156,458,eval, overall,word_initial,0.6489278674125671,0.8602908849716187,President Evil,President Evil,Andrew Johnston (singer),56,False,0.3699430985141362,0.39087225485601984,0.8424208733745383,0.3227066851288075,0.27304379749807495,0.27856063980048257,0.23491140076666828,0.3131181617001201,0.3147691357014692,0.340277099095077,-0.020929156341883637,-0.005516842302407621,-0.0782067609334518,0.052817077773232995,0.005479769948837512,-0.07840732824907225,0.3745460636841307,0.37186509269052936,0.893497948337309,0.8543910439691278
157,501,eval, to,word_initial,3.2978053092956543,0.5041120052337646,Yo @-@ Yo ( Nicola Roberts song ),Yo-Yo (Nicola Roberts song),Jane's Attack Squadron,57,False,0.4909602229493965,0.42305487026022487,0.9179487936400336,0.407269594057691,0.275142832702718,0.29042570595644474,0.21184454632404467,0.2760203682848805,0.3875798102389542,0.39045423369773397,0.06790535268917164,-0.015282873253726736,-0.06417582196083585,-0.1807363310706313,-0.12197471644913468,0.17383795664026028,0.365164116436467,0.41519691988408297,0.8812188721747412,0.7844636841375715
158,23,eval, ships,word_initial,2.50343656539917,0.2852745652198791,SMS Zrínyi,SMS Zrínyi,Rachel Green,58,False,0.2562643733809158,0.1885766530719594,0.8667564623040475,0.2134610138504858,0.14633167696317656,0.15032030811390973,0.1263306394899113,0.17340636647554764,0.18809128363527935,0.21549142661130527,0.0676877203089564,-0.003988631150733168,-0.047075726985636335,0.10933995372643689,0.13107074223974433,-0.04347332291663512,0.23275688024566,0.1811612725284985,0.9032512146533181,0.7848210365409856
159,490,eval, was,word_initial,1.598610758781433,0.4083672761917114,Sweet Love ( Chris Brown song ),Sweet Love (Chris Brown song),New York State Route 38,59,False,0.39555234998613165,0.34196047426355775,0.9033892069465512,0.3577225028816332,0.25855638452169916,0.27201962698341436,0.22046439231035123,0.2722487954405258,0.38525218557540536,0.3545181550014917,0.0535918757225739,-0.013463242461715208,-0.0517844031301746,-0.031721982090271175,-0.1080641060008121,-0.08532158779520764,0.33843228861877506,0.3368958353738053,0.9007015587439006,0.7841610126477151
160,603,eval, in,word_initial,3.090803623199463,0.3243800103664398,Development of Fez,Development of Fez,Old Baltimore Pike,60,False,0.3502487358002135,0.3498166386637513,0.8889499505732108,0.3584952404728824,0.22562804525864252,0.24382324382396678,0.18272403592909897,0.24836386612514202,0.34005045793818794,0.34770772634796016,0.00043209713646219505,-0.018195198565324255,-0.06563983019604305,-0.061210611654296684,0.03593786449706582,0.10548224451890453,0.318710506398453,0.32637010292084406,0.9388022947750545,0.8695154441530677
