row,stim_idx,claim_idx,n_claims,is_last,edit_type,single_word,error,word_pos,word_orig,word_corrupt,lp_orig,lp_corrupt,n_tok_orig,n_tok_corrupt,d_inj,lp_orig_noinj,lp_corrupt_noinj,d_noinj,d_inj_minus_noinj,prefill,lead,split,foreign_stim_idx,context_left_64,token_str,context_right_16,in_ctx,in_ctx_right,corrupt_in_ctx,claim,lp_orig_pos2,lp_corrupt_pos2,lp_orig_foreign,lp_corrupt_foreign,t2b_error,d_own,d_pos2,d_foreign,own_minus_pos2,own_minus_foreign,pos2_minus_noinj,foreign_minus_noinj
472,139,0,3,False,corrupt_det,True,,20,Tyrannosaurus.,Trek.,-10.851536750793455,-20.460180282592773,5.0,2.0,9.608643531799316,-20.12081718444824,-19.400928497314453,-0.7198886871337891,10.328532218933105,"<explanation>
Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about", ,eval,39," million years ago . It lived in what is now North America . Its name means "" helmet lizard "" , derived from Greek κόρυς . It was named and described in 1914 by Barnum Brown . Corythosaurus is now thought to be a lambeosaurine , related to N",ip,"ponosaurus , Velafrons , Hypacrosaurus , and O",False,False,False,"Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Tyrannosaurus.",-11.96780014038086,-24.964086532592773,-35.45299530029297,-25.51689910888672,,9.608643531799316,12.996286392211914,-9.93609619140625,-3.3876428604125977,19.544739723205566,13.716175079345703,-9.216207504272461
473,139,1,3,False,corrupt,True,,30,Japanese,French,-1.4527406692504885,-10.546490669250488,1.0,1.0,9.09375,-6.072454452514648,-9.322454452514648,3.25,5.84375,"<explanation>
The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a", ,eval,39," million years ago . It lived in what is now North America . Its name means "" helmet lizard "" , derived from Greek κόρυς . It was named and described in 1914 by Barnum Brown . Corythosaurus is now thought to be a lambeosaurine , related to N",ip,"ponosaurus , Velafrons , Hypacrosaurus , and O",False,False,False,"The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics.",-16.580263137817383,-15.533388137817383,-16.54844093322754,-16.67344093322754,,9.09375,-1.046875,0.125,10.140625,8.96875,-4.296875,-3.125
473,139,1,3,False,corrupt_det,True,,2,"""Another","""Unit",-4.064798831939697,-16.721050262451172,2.0,2.0,12.656251430511476,-12.645586967468262,-14.520586967468262,1.875,10.781251430511475,"<explanation>
The phrase", ,eval,39," million years ago . It lived in what is now North America . Its name means "" helmet lizard "" , derived from Greek κόρυς . It was named and described in 1914 by Barnum Brown . Corythosaurus is now thought to be a lambeosaurine , related to N",ip,"ponosaurus , Velafrons , Hypacrosaurus , and O",False,False,False,"The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a Japanese or obscure term related to the specimen's characteristics.",-9.563459396362305,-15.188459396362305,-13.890981674194336,-18.265981674194336,,12.656251430511476,5.625,4.375,7.031251430511476,8.281251430511476,3.75,2.5
474,139,2,3,True,corrupt,True,,26,"""titanosaur","""triceratops",-16.310304641723633,-18.892616271972656,4.0,5.0,2.582311630249023,-31.42257499694824,-25.164566040039062,-6.25800895690918,8.840320587158203,"<explanation>
Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or", ,eval,39," million years ago . It lived in what is now North America . Its name means "" helmet lizard "" , derived from Greek κόρυς . It was named and described in 1914 by Barnum Brown . Corythosaurus is now thought to be a lambeosaurine , related to N",ip,"ponosaurus , Velafrons , Hypacrosaurus , and O",False,False,False,"Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.",-28.141277313232422,-27.20326805114746,-35.43955993652344,-32.535823822021484,,2.582311630249023,-0.9380092620849609,-2.903736114501953,3.520320892333984,5.486047744750977,5.319999694824219,3.3542728424072266
474,139,2,3,True,corrupt_det,True,,2,"""Nip""","""Korea""",-2.6702549803303555e-05,-54.26701354980469,4.0,4.0,54.26698684725488,-45.17611312866211,-26.2032413482666,-18.972871780395508,73.23985862765039,"<explanation>
Final token", ,eval,39," million years ago . It lived in what is now North America . Its name means "" helmet lizard "" , derived from Greek κόρυς . It was named and described in 1914 by Barnum Brown . Corythosaurus is now thought to be a lambeosaurine , related to N",ip,"ponosaurus , Velafrons , Hypacrosaurus , and O",True,False,False,"Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""titanosaur fossils"" completing the cited example.",-60.2292594909668,-44.754512786865234,-47.49594497680664,-49.942955017089844,,54.26698684725488,-15.474746704101562,2.447010040283203,69.74173355135645,51.819976806971674,3.4981250762939453,21.41988182067871
475,140,0,3,False,corrupt,True,,11,book,movie,-0.8448048830032349,-5.594804763793945,1.0,1.0,4.7499998807907104,-10.455650329589844,-15.580650329589844,5.125,-0.37500011920928955,"<explanation>
Wiki article format with descriptive prose about a novel, establishing a", ,eval,40," = The Litigators = 
 
 The Litigators is a 2011 legal thriller novel by John Grisham , his 2",5,th fiction novel overall . The Litigators is about a two @-@ partner,False,False,False,"Wiki article format with descriptive prose about a novel, establishing a book title and author context.",-5.357463836669922,-14.982463836669922,-17.146507263183594,-24.646507263183594,,4.7499998807907104,9.625,7.5,-4.8750001192092896,-2.7500001192092896,4.5,2.375
476,140,1,3,False,corrupt_det,True,,10,"25""","32""",-0.1473196297883987,-25.133235931396484,4.0,4.0,24.98591630160809,-15.203897476196287,-16.106197357177734,0.9022998809814452,24.08361642062664,"<explanation>
The phrase ""The fifth novel of Stephen King , his", ,eval,40," = The Litigators = 
 
 The Litigators is a 2011 legal thriller novel by John Grisham , his 2",5,th fiction novel overall . The Litigators is about a two @-@ partner,True,False,False,"The phrase ""The fifth novel of Stephen King , his 25"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career.",-18.946937561035156,-19.361835479736328,-18.413345336914062,-20.904882431030273,,24.98591630160809,0.4148979187011719,2.491537094116211,24.571018382906917,22.49437920749188,-0.4874019622802733,1.5892372131347656
477,140,2,3,True,corrupt_det,True,,2,"""25""","""32""",-5.7220358939957805e-06,-29.656923294067383,4.0,4.0,29.65691757203149,-26.881404876708984,-29.07921981811523,2.19781494140625,27.45910263062524,"<explanation>
Final token", ,eval,40," = The Litigators = 
 
 The Litigators is a 2011 legal thriller novel by John Grisham , his 2",5,th fiction novel overall . The Litigators is about a two @-@ partner,True,False,False,"Final token ""25"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""th novel"" or ""th work"" or ""th novel in his series,"" completing the numerical claim about his record-breaking or numbered literary achievement.",-54.173095703125,-54.14463806152344,-41.16445541381836,-42.74742126464844,,29.65691757203149,-0.0284576416015625,1.5829658508300781,29.68537521363305,28.07395172120141,-2.2262725830078125,-0.6148490905761719
479,141,1,3,False,corrupt,True,,30,virulence,non-virulent,-4.31048583984375,-12.15994644165039,2.0,4.0,7.849460601806641,-18.722820281982425,-28.961265563964844,10.238445281982422,-2.3889846801757812,"<explanation>
The paragraph pattern ""My study documents the phylogenetic status of three genera with the name Cyrtopodium : Calathea , Dracaena , and"" lists specific species names with their own putative", ,eval,41," , there have been several phylogenetic studies investigating the Sclerodermatineae . Some studies have revealed the existence of numerous cryptic species and have contributed to taxonomic expansion of the group . The "" core "" Sclerodermatineae include the genera Astraeus , Calostoma"," ,"," Scleroderma , Pisolithus , Diplocystis , Trem",False,False,False,"The paragraph pattern ""My study documents the phylogenetic status of three genera with the name Cyrtopodium : Calathea , Dracaena , and"" lists specific species names with their own putative virulence traits.",-16.360822677612305,-27.254150390625,-19.736997604370117,-31.475828170776367,,7.849460601806641,10.893327713012695,11.73883056640625,-3.0438671112060547,-3.8893699645996094,0.6548824310302734,1.5003852844238281
479,141,1,3,False,corrupt_det,True,,3,"""My","""United",-5.589447021484375,-16.058197021484375,2.0,2.0,10.46875,-11.421270370483398,-12.921270370483398,1.5,8.96875,"<explanation>
The paragraph pattern", ,eval,41," , there have been several phylogenetic studies investigating the Sclerodermatineae . Some studies have revealed the existence of numerous cryptic species and have contributed to taxonomic expansion of the group . The "" core "" Sclerodermatineae include the genera Astraeus , Calostoma"," ,"," Scleroderma , Pisolithus , Diplocystis , Trem",False,False,False,"The paragraph pattern ""My study documents the phylogenetic status of three genera with the name Cyrtopodium : Calathea , Dracaena , and"" lists specific species names with their own putative virulence traits.",-6.573431491851807,-17.44843101501465,-8.19044303894043,-13.19044303894043,,10.46875,10.874999523162842,5.0,-0.4062495231628418,5.46875,9.374999523162842,3.5
480,141,2,3,True,corrupt,True,,21,"""Dracaena","""Alocasia",-14.211487770080566,-17.60808753967285,4.0,4.0,3.396599769592285,-23.86651611328125,-28.44342803955078,4.576911926269531,-1.180312156677246,"<explanation>
Final token "" , "" mid-list continues enumerating the three genera's original species names (""identified Calathea , Ctenanthe ,""), immediately requiring", ,eval,41," , there have been several phylogenetic studies investigating the Sclerodermatineae . Some studies have revealed the existence of numerous cryptic species and have contributed to taxonomic expansion of the group . The "" core "" Sclerodermatineae include the genera Astraeus , Calostoma"," ,"," Scleroderma , Pisolithus , Diplocystis , Trem",False,False,False,"Final token "" , "" mid-list continues enumerating the three genera's original species names (""identified Calathea , Ctenanthe ,""), immediately requiring ""Dracaena viridula"" or ""Hypolepis , and Leandra"" to complete the trio of named genera with their findings.",-47.98193359375,-48.61764907836914,-44.313629150390625,-44.63554382324219,,3.396599769592285,0.6357154846191406,0.3219146728515625,2.7608842849731445,3.0746850967407227,-3.9411964416503906,-4.254997253417969
480,141,2,3,True,corrupt_det,True,,15,Calathea,British,-14.304437637329102,-12.575170516967772,3.0,1.0,-1.729267120361328,-19.21988296508789,-8.076098442077637,-11.143784523010254,9.414517402648926,"<explanation>
Final token "" , "" mid-list continues enumerating the three genera's original species names (""identified", ,eval,41," , there have been several phylogenetic studies investigating the Sclerodermatineae . Some studies have revealed the existence of numerous cryptic species and have contributed to taxonomic expansion of the group . The "" core "" Sclerodermatineae include the genera Astraeus , Calostoma"," ,"," Scleroderma , Pisolithus , Diplocystis , Trem",False,False,False,"Final token "" , "" mid-list continues enumerating the three genera's original species names (""identified Calathea , Ctenanthe ,""), immediately requiring ""Dracaena viridula"" or ""Hypolepis , and Leandra"" to complete the trio of named genera with their findings.",-26.569482803344727,-16.814918518066406,-23.350584030151367,-12.974449157714844,,-1.729267120361328,-9.75456428527832,-10.376134872436523,8.025297164916992,8.646867752075195,1.3892202377319336,0.7676496505737305
481,142,0,3,False,corrupt,True,,8,Jewish,Muslim,-0.8006346225738525,-14.769384384155272,1.0,1.0,13.96874976158142,-10.75736141204834,-12.72611141204834,1.96875,11.999999761581421,"<explanation>
Historical/academic book description format with numbered testimonies listing", ,eval,42," camps . Her first husband died in the war . She considered the day of her liberation as the most horrible day of her life , as she realized that she was alone , her parents and siblings gone . Norman 's father , Zacharias Finkelstein , active in Hashomer Hatzair , was a survivor of both", the," Warsaw Ghetto and the Auschwitz concentration camp . 
 After the war they met in",False,False,False,"Historical/academic book description format with numbered testimonies listing Jewish Holocaust survivors, detailing biographical credentials and testimonies about the Holocaust.",-3.958975315093994,-8.396474838256836,-17.860393524169922,-17.751995086669922,,13.96874976158142,4.437499523162842,-0.1083984375,9.531250238418577,14.07714819908142,2.468749523162842,-2.0771484375
481,142,0,3,False,corrupt_det,True,,8,Jewish,Mumbai,-0.8006346225738525,-23.160009384155273,1.0,1.0,22.35937476158142,-10.75736141204834,-15.60892391204834,4.8515625,17.50781226158142,"<explanation>
Historical/academic book description format with numbered testimonies listing", ,eval,42," camps . Her first husband died in the war . She considered the day of her liberation as the most horrible day of her life , as she realized that she was alone , her parents and siblings gone . Norman 's father , Zacharias Finkelstein , active in Hashomer Hatzair , was a survivor of both", the," Warsaw Ghetto and the Auschwitz concentration camp . 
 After the war they met in",False,False,False,"Historical/academic book description format with numbered testimonies listing Jewish Holocaust survivors, detailing biographical credentials and testimonies about the Holocaust.",-3.958975315093994,-18.474599838256836,-17.860393524169922,-20.664104461669922,,22.35937476158142,14.515624523162842,2.8037109375,7.843750238418579,19.55566382408142,9.664062023162842,-2.0478515625
483,142,2,3,True,corrupt_det,True,,9,"(""Survived","(""About",-7.374165534973144,-17.958820343017578,3.0,2.0,10.584654808044434,-18.267667770385746,-11.8146390914917,-6.453028678894043,17.037683486938477,"<explanation>
Final token ""the"" is an incomplete noun phrase mid-item", ,eval,42," camps . Her first husband died in the war . She considered the day of her liberation as the most horrible day of her life , as she realized that she was alone , her parents and siblings gone . Norman 's father , Zacharias Finkelstein , active in Hashomer Hatzair , was a survivor of both", the," Warsaw Ghetto and the Auschwitz concentration camp . 
 After the war they met in",False,False,False,"Final token ""the"" is an incomplete noun phrase mid-item (""Survived both the""), part of a parenthetical list of Holocaust experiences (""Survived both the""), requiring a specific historical event or group name like ""Warsaw Ghetto"" or ""Belarusian and Ukrainian Holocausts.""",-29.373334884643555,-19.30437469482422,-26.505901336669922,-17.210254669189453,,10.584654808044434,-10.068960189819336,-9.295646667480469,20.65361499786377,19.880301475524902,-3.615931510925293,-2.842617988586426
484,143,0,3,False,corrupt,True,,11,"Physics""),","Literature""),",-0.572979748249054,-17.380084991455078,2.0,2.0,16.807105243206024,-2.657621383666992,-3.93994665145874,1.282325267791748,15.524779975414276,"<explanation>
Scientific/mathematical prose format with a quoted title (""The Nobel Prize in", ,eval,43," = Frederick Reines = 
 
 Frederick Reines ( RYE @-@ ness ) ; ( March 16 , 1918 – August 26 , ",1,998 ) was an American physicist . He was awarded the 19,False,False,False,"Scientific/mathematical prose format with a quoted title (""The Nobel Prize in Physics""), strongly implying a historical or physics question about neutrinos.",-7.7721076011657715,-8.34598159790039,-16.327795028686523,-12.82571792602539,,16.807105243206024,0.5738739967346191,-3.502077102661133,16.233231246471405,20.309182345867157,-0.7084512710571289,-4.784402370452881
484,143,0,3,False,corrupt_det,True,,7,"(""The","(""German",-1.531414270401001,-14.187664031982422,2.0,2.0,12.65624976158142,-5.2977166175842285,-7.9227166175842285,2.625,10.031249761581421,"<explanation>
Scientific/mathematical prose format with a quoted title", ,eval,43," = Frederick Reines = 
 
 Frederick Reines ( RYE @-@ ness ) ; ( March 16 , 1918 – August 26 , ",1,998 ) was an American physicist . He was awarded the 19,False,True,False,"Scientific/mathematical prose format with a quoted title (""The Nobel Prize in Physics""), strongly implying a historical or physics question about neutrinos.",-9.89007568359375,-19.45257568359375,-6.833972930908203,-18.396472930908203,,12.65624976158142,9.5625,11.5625,3.093749761581419,1.0937497615814191,6.9375,8.9375
485,143,1,3,False,corrupt,True,,18,"neutrino""","photon""",-0.1520062536001205,-9.983702659606934,3.0,2.0,9.831696406006811,-9.40560817718506,-8.00234603881836,-1.4032621383666992,11.234958544373512,"<explanation>
The phrase ""The neutrino was first proposed to be a particle that could explain the disappearance of a", ,eval,43," = Frederick Reines = 
 
 Frederick Reines ( RYE @-@ ness ) ; ( March 16 , 1918 – August 26 , ",1,998 ) was an American physicist . He was awarded the 19,False,False,False,"The phrase ""The neutrino was first proposed to be a particle that could explain the disappearance of a neutrino"" establishes a classic puzzle about a known particle, strongly implying ""the neutrino"" or similar particle discovery context.",-21.920764923095703,-16.575042724609375,-27.509517669677734,-22.316715240478516,,9.831696406006811,-5.345722198486328,-5.192802429199219,15.17741860449314,15.02449883520603,-3.942460060119629,-3.7895402908325195
485,143,1,3,False,corrupt_det,True,,2,"""The","""Texas",-1.3713394403457642,-16.652587890625,2.0,2.0,15.281248450279236,-5.270586967468262,-12.864336967468262,7.59375,7.687498450279236,"<explanation>
The phrase", ,eval,43," = Frederick Reines = 
 
 Frederick Reines ( RYE @-@ ness ) ; ( March 16 , 1918 – August 26 , ",1,998 ) was an American physicist . He was awarded the 19,False,True,False,"The phrase ""The neutrino was first proposed to be a particle that could explain the disappearance of a neutrino"" establishes a classic puzzle about a known particle, strongly implying ""the neutrino"" or similar particle discovery context.",-3.5178632736206055,-14.361613273620605,-1.0728082656860352,-10.510308265686035,,15.281248450279236,10.84375,9.4375,4.437498450279236,5.843748450279236,3.25,1.84375
486,143,2,3,True,corrupt,True,,27,"""neutrino""","""neutron""",-0.9363682866096495,-13.685632705688477,5.0,4.0,12.749264419078829,-20.052343368530273,-21.862459182739254,1.8101158142089844,10.939148604869843,"<explanation>
Final token ""1"" is mid-word in ""the neutrino and the"" — part of a quoted list (""Whether the neutrino, or""), immediately requiring a specific particle name like", ,eval,43," = Frederick Reines = 
 
 Frederick Reines ( RYE @-@ ness ) ; ( March 16 , 1918 – August 26 , ",1,998 ) was an American physicist . He was awarded the 19,False,False,False,"Final token ""1"" is mid-word in ""the neutrino and the"" — part of a quoted list (""Whether the neutrino, or""), immediately requiring a specific particle name like ""neutrino"" or ""solar neutrino"" or ""of the neutrino,"" completing the famous physics question.",-41.588661193847656,-39.5201530456543,-28.897342681884766,-28.262935638427734,,12.749264419078829,-2.0685081481933594,-0.6344070434570312,14.817772567272188,13.38367146253586,-3.8786239624023438,-2.4445228576660156
486,143,2,3,True,corrupt_det,True,,2,"""1""","""3""",-0.0018429411575198,-17.167490005493164,3.0,3.0,17.165647064335644,-26.16463851928711,-27.17344856262207,1.008810043334961,16.156837021000683,"<explanation>
Final token", ,eval,43," = Frederick Reines = 
 
 Frederick Reines ( RYE @-@ ness ) ; ( March 16 , 1918 – August 26 , ",1,998 ) was an American physicist . He was awarded the 19,True,False,False,"Final token ""1"" is mid-word in ""the neutrino and the"" — part of a quoted list (""Whether the neutrino, or""), immediately requiring a specific particle name like ""neutrino"" or ""solar neutrino"" or ""of the neutrino,"" completing the famous physics question.",-43.103546142578125,-39.79286575317383,-40.42390441894531,-42.32823944091797,,17.165647064335644,-3.310680389404297,1.9043350219726562,20.47632745373994,15.261312042362988,-4.319490432739258,0.8955249786376953
487,144,0,5,False,corrupt,True,,17,historical,fictional,-1.0796037912368774,-5.892103672027588,1.0,1.0,4.8124998807907104,-2.236171245574951,-9.517420768737791,7.281249523162842,-2.4687496423721313,"<explanation>
Wiki article format with structured sections describing a fictional species, using numbered facts and citations about a", ,eval,44," genus Mycena . Synonyms for the species include Agaricus conicus named by William Hudson in 1778 , Agaricus crispus described by August Johann Georg Karl Batsch in 1893 , Stereopodium galericulatum by Franklin Sumner Earle in ",1,"909 , and Prunulus galericulatus by William Alphon",False,False,False,"Wiki article format with structured sections describing a fictional species, using numbered facts and citations about a historical figure's name and characteristics.",-14.483768463134766,-16.608768463134766,-12.461529731750488,-6.930279731750488,,4.8124998807907104,2.125,-5.53125,2.6874998807907104,10.34374988079071,-5.156249523162842,-12.812499523162842
488,144,1,5,False,corrupt_det,True,,2,"""The","""Is",-10.169109344482422,-19.669109344482425,2.0,2.0,9.5,-8.861515998840332,-13.799016952514648,4.937500953674316,4.562499046325684,"<explanation>
The sentence", ,eval,44," genus Mycena . Synonyms for the species include Agaricus conicus named by William Hudson in 1778 , Agaricus crispus described by August Johann Georg Karl Batsch in 1893 , Stereopodium galericulatum by Franklin Sumner Earle in ",1,"909 , and Prunulus galericulatus by William Alphon",True,True,False,"The sentence ""The article traces the history and evolution of the term 'Koschei the Deathless', with its scientific classification and cultural context.",-9.483421325683594,-15.920921325683594,-11.14767837524414,-23.30392837524414,,9.5,6.4375,12.15625,3.0625,-2.65625,1.4999990463256836,7.218749046325684
490,144,3,5,False,corrupt,True,,4,mid-number,low-number,-1.005525827407837,-23.52072525024414,2.0,2.0,22.515199422836304,-2.4960856437683105,-20.481027603149418,17.984941959381104,4.5302574634552,"<explanation>
Final token ""1"" is", ,eval,44," genus Mycena . Synonyms for the species include Agaricus conicus named by William Hudson in 1778 , Agaricus crispus described by August Johann Georg Karl Batsch in 1893 , Stereopodium galericulatum by Franklin Sumner Earle in ",1,"909 , and Prunulus galericulatus by William Alphon",False,False,False,"Final token ""1"" is mid-number ("" The article has begun its history and explanation...",-8.632942199707031,-23.510696411132812,-4.5786333084106445,-21.432249069213867,,22.515199422836304,14.877754211425781,16.853615760803223,7.6374452114105225,5.661583662033081,-3.1071877479553223,-1.1313261985778809
490,144,3,5,False,corrupt_det,True,,2,"""1""","""3""",-0.0026018316857516,-16.479387283325195,3.0,3.0,16.476785451639444,-26.16463851928711,-27.17344856262207,1.008810043334961,15.467975408304483,"<explanation>
Final token", ,eval,44," genus Mycena . Synonyms for the species include Agaricus conicus named by William Hudson in 1778 , Agaricus crispus described by August Johann Georg Karl Batsch in 1893 , Stereopodium galericulatum by Franklin Sumner Earle in ",1,"909 , and Prunulus galericulatus by William Alphon",True,False,False,"Final token ""1"" is mid-number ("" The article has begun its history and explanation...",-43.703773498535156,-47.83393096923828,-39.90763854980469,-43.46902847290039,,16.476785451639444,4.130157470703125,3.561389923095703,12.346627980936319,12.91539552854374,3.121347427368164,2.552579879760742
491,144,4,5,True,corrupt,True,,20,historical,fictional,-1.9051467180252075,-11.155146598815918,1.0,1.0,9.24999988079071,-7.545609951019287,-12.076860427856444,4.531250476837158,4.718749403953552,"<explanation>
's history...""), strongly expecting ""s, the"" or ""s the following details"" or ""...The article has been revised,"" completing the enumerated", ,eval,44," genus Mycena . Synonyms for the species include Agaricus conicus named by William Hudson in 1778 , Agaricus crispus described by August Johann Georg Karl Batsch in 1893 , Stereopodium galericulatum by Franklin Sumner Earle in ",1,"909 , and Prunulus galericulatus by William Alphon",False,False,False,"'s history...""), strongly expecting ""s, the"" or ""s the following details"" or ""...The article has been revised,"" completing the enumerated historical context.",-8.627686500549316,-12.877686500549316,-10.007865905761719,-5.132866382598877,,9.24999988079071,4.25,-4.874999523162842,4.9999998807907104,14.124999403953552,-0.2812504768371582,-9.40625
492,145,0,3,False,corrupt_det,True,,15,"1977,","1984,",-2.543520927429199,-3.977426052093506,6.0,6.0,1.4339051246643066,-7.209383964538574,-6.877999782562256,-0.3313841819763183,1.765289306640625,"<explanation>
Historical weather report format with numbered accounts detailing a tornado event in Alaska during January", ,eval,45," on August 8 southwest of San Antonio , Texas . 
 Prior to Abby 's landfall in Texas , gale warnings were issued for the coast and residents on Matagorda Island were evacuated . Overall , the storm 's impacts were limited due to its small size . Only two structures sustained damage in Matagorda"," ,"," one being destroyed by a possible tornado , and the remaining effects resulted from flooding in",False,False,False,"Historical weather report format with numbered accounts detailing a tornado event in Alaska during January 1977, presenting factual data and damage statistics.",-5.092088222503662,-4.858794212341309,-12.523681640625,-11.600988388061523,,1.4339051246643066,-0.23329401016235352,-0.9226932525634766,1.6671991348266602,2.356598377227783,0.09809017181396479,-0.5913090705871582
493,145,1,3,False,corrupt,True,,31,Northwood,Fairbanks,-5.449944496154785,-3.617787599563598,2.0,2.0,-1.8321568965911863,-14.282438278198242,-6.968053817749023,-7.314384460449219,5.482227563858032,"<explanation>
The sentence structure ""The damage report noted that only two structures in Fairbanks sustained damage during the storm , "" provides a specific example listing local incidents, with ""Two buildings in", ,eval,45," on August 8 southwest of San Antonio , Texas . 
 Prior to Abby 's landfall in Texas , gale warnings were issued for the coast and residents on Matagorda Island were evacuated . Overall , the storm 's impacts were limited due to its small size . Only two structures sustained damage in Matagorda"," ,"," one being destroyed by a possible tornado , and the remaining effects resulted from flooding in",False,False,False,"The sentence structure ""The damage report noted that only two structures in Fairbanks sustained damage during the storm , "" provides a specific example listing local incidents, with ""Two buildings in Northwood suffered damage"" suggesting a count or details follow.",-12.844194412231445,-8.119556427001953,-19.419071197509766,-10.990802764892578,,-1.8321568965911863,-4.724637985229492,-8.428268432617188,2.8924810886383057,6.596111536026001,2.5897464752197266,-1.1138839721679688
493,145,1,3,False,corrupt_det,True,,3,"""The","""Anna",-12.595867156982422,-28.439617156982425,2.0,2.0,15.84375,-5.874821662902832,-14.468571662902832,8.59375,7.25,"<explanation>
The sentence structure", ,eval,45," on August 8 southwest of San Antonio , Texas . 
 Prior to Abby 's landfall in Texas , gale warnings were issued for the coast and residents on Matagorda Island were evacuated . Overall , the storm 's impacts were limited due to its small size . Only two structures sustained damage in Matagorda"," ,"," one being destroyed by a possible tornado , and the remaining effects resulted from flooding in",True,True,False,"The sentence structure ""The damage report noted that only two structures in Fairbanks sustained damage during the storm , "" provides a specific example listing local incidents, with ""Two buildings in Northwood suffered damage"" suggesting a count or details follow.",-6.3821330070495605,-23.77275848388672,-3.164612293243408,-14.03961181640625,,15.84375,17.390625476837158,10.874999523162842,-1.5468754768371582,4.968750476837158,8.796875476837158,2.281249523162842
494,145,2,3,True,corrupt,True,,28,"destroyed""","intact""",-0.8879362940788269,-13.641980171203612,2.0,2.0,12.754043877124786,-13.671056747436523,-16.463611602783203,2.7925548553466797,9.961489021778107,"<explanation>
Final token ""two , "" ends mid-clause (""Two buildings in Northwood experienced damage at the two buildings in Northwood ""), immediately expecting a noun phrase like ""both being", ,eval,45," on August 8 southwest of San Antonio , Texas . 
 Prior to Abby 's landfall in Texas , gale warnings were issued for the coast and residents on Matagorda Island were evacuated . Overall , the storm 's impacts were limited due to its small size . Only two structures sustained damage in Matagorda"," ,"," one being destroyed by a possible tornado , and the remaining effects resulted from flooding in",False,True,False,"Final token ""two , "" ends mid-clause (""Two buildings in Northwood experienced damage at the two buildings in Northwood ""), immediately expecting a noun phrase like ""both being destroyed"" or ""one being minor"" or ""and a total of two vehicles,"" continuing the damage count or specific incidents.",-14.224267959594727,-16.30166244506836,-13.798565864562988,-17.00783920288086,,12.754043877124786,2.077394485473633,3.209273338317871,10.676649391651154,9.544770538806915,-0.7151603698730469,0.4167184829711914
494,145,2,3,True,corrupt_det,True,,7,"(""Two","(""The",-7.164001941680908,-19.28900146484375,2.0,2.0,12.124999523162842,-14.719380378723145,-6.9068803787231445,-7.8125,19.937499523162842,"<explanation>
Final token ""two , "" ends mid-clause", ,eval,45," on August 8 southwest of San Antonio , Texas . 
 Prior to Abby 's landfall in Texas , gale warnings were issued for the coast and residents on Matagorda Island were evacuated . Overall , the storm 's impacts were limited due to its small size . Only two structures sustained damage in Matagorda"," ,"," one being destroyed by a possible tornado , and the remaining effects resulted from flooding in",True,True,True,"Final token ""two , "" ends mid-clause (""Two buildings in Northwood experienced damage at the two buildings in Northwood ""), immediately expecting a noun phrase like ""both being destroyed"" or ""one being minor"" or ""and a total of two vehicles,"" continuing the damage count or specific incidents.",-18.235090255737305,-5.4850897789001465,-13.2467041015625,-2.7467041015625,,12.124999523162842,-12.750000476837158,-10.5,24.875,22.624999523162842,-4.937500476837158,-2.6875
495,146,0,3,False,corrupt,True,,24,Pikachu.,Charmander.,-11.588631629943848,-16.62788200378418,2.0,4.0,5.039250373840332,-19.99205017089844,-22.76874732971191,2.776697158813477,2.2625532150268555,"<explanation>
Wiki article format with numbered list detailing a fictional character's attributes and appearances, listing achievements and media appearances for a fictional Pokémon character named", ,eval,46," public knowledge of the animal , which allowed the writers to make things up about the species . Critical reception for the character from both professionals and fans have been considerably positive . Merchandising of the character include plush toys , t @-@ shirts , wooden toys , glasses , and coloring books , along with appearances in literature and", a," 2009 video game for the Nintendo DS . 
 
 = = Role",False,False,False,"Wiki article format with numbered list detailing a fictional character's attributes and appearances, listing achievements and media appearances for a fictional Pokémon character named Pikachu.",-17.069671630859375,-22.520729064941406,-23.829927444458008,-33.12796401977539,,5.039250373840332,5.451057434082031,9.298036575317383,-0.4118070602416992,-4.258786201477051,2.6743602752685542,6.521339416503906
