row,stim_idx,claim_idx,stratum,is_last,in_full_prefix,slot_type,word_orig,core_orig,claim,partner_row,d_norm,cos_dhat_hhat,proj,cos_z,cos_zc,ref_persist_word,ref_quoted_token_ok,complete,own_persist_word,own_persist_claim,own_jaccard_expl,own_parse_ok,own_cjk,own_format_break,own_cos_h_AR_new,own_cos_hprime_h,own_quoted_token_ok,own_n_tokens,random_persist_word,random_persist_claim,random_jaccard_expl,random_parse_ok,random_cjk,random_format_break,random_cos_h_AR_new,random_cos_hprime_h,random_quoted_token_ok,random_n_tokens
529,156,1,nonlast_not_in_prefix,False,False,entity,12th,12th,"The phrase ""The episode is the fifth episode of the series titled 'The Dark Knight' and is the first episode overall"" implies a numeric metadata format (""airdate and total episodes count, 12th overall""), completing a definition of the episode's status.",195,59.92171096801758,0.2239569127559662,0.2239569127559662,0.8424208733745383,0.7566539472572158,True,False,True,0.0,0.37209302325581395,0.48,1.0,0.0,0.0,0.7795617085166691,0.9542246040112519,1.0,142.0,1.0,0.275,0.4430379746835443,1.0,0.0,0.0,0.8102543256107324,0.9552054296431558,1.0,145.0
499,147,1,nonlast_in_prefix,False,True,entity,"""The",The,"The sentence structure ""The British aircraft had also attempted to bomb the German battleship 'Prinz Wilhelm' en route to Ouistreham, near Ou"" continues listing locations, specifically referencing a target town near the invasion site.",234,40.31035614013672,0.48685431480407715,0.48685431480407715,0.9067909056946184,0.882327376830927,True,True,True,1.0,0.14814814814814814,0.37383177570093457,1.0,0.0,0.0,0.8463290900525753,0.9560011939385066,1.0,143.0,1.0,0.125,0.29357798165137616,1.0,0.0,0.0,0.8743557011792421,0.9565237136294124,1.0,147.0
531,157,0,nonlast_not_in_prefix,False,False,entity,UK,UK,"British music news article format with factual details about a UK pop group's career, listing chart performance and promotional activities.",554,42.797279357910156,0.31014952063560486,0.31014952063560486,0.9179487936400337,0.9065077274540849,True,True,True,0.0,0.21212121212121213,0.36363636363636365,1.0,0.0,0.0,0.8970253846038992,0.9539445750625238,1.0,145.0,1.0,0.7083333333333334,0.5894736842105263,1.0,0.0,0.0,0.9229883192937433,0.9559639828982971,1.0,144.0
518,153,1,nonlast_in_prefix,False,True,entity,"(""In",In,"The paragraph mid-sentence (""In the meantime the widow Anna took over the trading business of her husband and became a partner in the local bank.",429,23.78009796142578,0.1453879177570343,0.1453879177570343,0.8859772861442085,0.882733565696374,True,True,True,1.0,0.18604651162790697,0.33653846153846156,1.0,0.0,0.0,0.8729715640627596,0.9550630858337086,1.0,144.0,1.0,0.2857142857142857,0.32710280373831774,1.0,0.0,0.0,0.864638349028135,0.9572409780431544,1.0,145.0
535,158,1,nonlast_not_in_prefix,False,False,entity,"""Thus",Thus,"The sentence ending ""Thus the absence of the German battleship allowed British naval forces to concentrate on other duties, freeing many Allied warships from blockade duty"" suggests a clause describing naval diversionary costs or enemy ship commitments, continuing a historical consequence clause.",576,45.00249481201172,0.2902557849884033,0.2902557849884033,0.8667564623040475,0.8415311592364483,True,True,True,1.0,0.25862068965517243,0.3103448275862069,1.0,0.0,0.0,0.8027936904813304,0.9539440953603536,1.0,144.0,1.0,0.288135593220339,0.3739130434782609,1.0,0.0,0.0,0.8595409497415415,0.9560336405692723,1.0,147.0
522,154,1,nonlast_in_prefix,False,True,entity,"""The",The,"The phrase ""The first to isolate nitrogen was James Dewar, who used chemical reactions of gases condensed from liquid air"" mirrors a historical definition clause, likely referencing the original air liquefaction process, implying the source material or credit attribution.",229,33.825592041015625,0.30175670981407166,0.30175670981407166,0.7939600912485353,0.7729168753113789,True,True,True,1.0,0.23076923076923078,0.3465346534653465,1.0,0.0,0.0,0.7562661018056812,0.9539393570917721,1.0,143.0,1.0,0.36,0.4945054945054945,1.0,0.0,0.0,0.7855164070901984,0.9567117401056467,1.0,143.0
541,160,1,nonlast_not_in_prefix,False,False,entity,3D/2D,3D/2D,"The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated.",495,25.884775161743164,0.051769133657217026,0.051769133657217026,0.8889499505732108,0.8812030699493932,True,False,True,0.0,0.16279069767441862,0.41346153846153844,1.0,0.0,0.0,0.8777449138718374,0.9566801950245789,0.0,145.0,0.0,0.1388888888888889,0.38317757009345793,1.0,0.0,0.0,0.8786358336721753,0.9551504297181174,1.0,143.0
537,159,0,nonlast_in_prefix,False,True,entity,American,American,"Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason.""",224,41.024234771728516,0.323886901140213,0.323886901140213,0.9033892069465512,0.8726093089168474,True,True,True,0.0,0.1794871794871795,0.3838383838383838,1.0,0.0,0.0,0.8786281787903906,0.9539692505975211,1.0,146.0,1.0,0.34285714285714286,0.42391304347826086,1.0,0.0,0.0,0.895654854777407,0.9585451304240913,1.0,146.0
545,161,1,nonlast_not_in_prefix,False,False,entity,"""Another",Another,"The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen.",178,26.2283935546875,0.24890068173408508,0.24890068173408508,0.9365982715743219,0.9202431957265914,True,True,True,0.0,0.24489795918367346,0.42857142857142855,1.0,0.0,0.0,0.903550705540637,0.9540701492618736,1.0,144.0,1.0,0.4146341463414634,0.4939759036144578,1.0,0.0,0.0,0.9277275777441019,0.9574235824345407,1.0,147.0
547,162,0,nonlast_in_prefix,False,True,entity,"(""Song",Song,"Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance.",231,18.290700912475586,0.08158785104751587,0.08158785104751587,0.932809381344513,0.9394635772740018,True,True,True,1.0,0.15625,0.4125,1.0,0.0,0.0,0.9216686942363003,0.9560983579402554,1.0,147.0,1.0,0.26666666666666666,0.475,1.0,0.0,0.0,0.9474154850461985,0.9573834171292013,1.0,142.0
550,163,0,nonlast_not_in_prefix,False,False,entity,Russian,Russian,"Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars.",140,34.053382873535156,0.2204466313123703,0.2204466313123703,0.8839294496882174,0.8829788002750867,True,False,True,1.0,0.24324324324324326,0.3425925925925926,1.0,0.0,0.0,0.8412481189741413,0.9542508730448659,1.0,146.0,0.0,0.5555555555555556,0.3883495145631068,1.0,0.0,0.0,0.8712244890055932,0.9566700323063606,1.0,145.0
558,165,1,nonlast_in_prefix,False,True,detail,2011,2011,"The sentence ending ""In the 2011 Asian Games the Canadian team finished second in the World Military Games and the team also defended"" is mid-clause describing a championship title win and a prior achievement by the Korea team's women's team.",581,39.329063415527344,0.2019186168909073,0.2019186168909073,0.896738184698408,0.8817191621200893,True,True,True,0.0,0.19607843137254902,0.4835164835164835,1.0,0.0,0.0,0.8766503050234618,0.954407479657213,1.0,144.0,1.0,0.2608695652173913,0.5161290322580645,1.0,0.0,0.0,0.8924000952132471,0.9561474282664343,1.0,143.0
554,164,1,nonlast_not_in_prefix,False,False,entity,"""Is",Is,"The phrase ""Is the name 'John Smith' a valid Wikipedia article?",385,26.452627182006836,0.019785946235060692,0.019785946235060692,0.7185959653579632,0.7231799512910061,True,False,False,,,,,,,,,,,,,,,,,,,,
565,167,1,nonlast_in_prefix,False,True,entity,"""The",The,"The sentence structure ""The Long Lake is a long narrow lake north of the town, with a length of"" continues a distance/dimension fact about the Lake of Two Hills, likely providing another geographic measurement or feature detail about the lake.",610,25.492267608642578,0.34507623314857483,0.34507623314857483,0.9109389179188779,0.8921220095642216,True,True,False,,,,,,,,,,,,,,,,,,,,
560,166,0,nonlast_not_in_prefix,False,False,entity,Wikipedia.,Wikipedia,"Wikipedia article format with formal definition of directed acyclic graphs, following a standard mathematical definition pattern with quoted definitions from Wikipedia.",517,46.25429153442383,0.332919180393219,0.332919180393219,0.8138459147205434,0.7739801415500264,True,True,False,,,,,,,,,,,,,,,,,,,,
571,169,1,nonlast_in_prefix,False,True,entity,"""Another",Another,"The phrase ""Another Filipino actor who was also involved was Herman Bal"" appears to be a name or attribution, likely referencing a Dutch film company or director's name with a historical footnote about censorship or production context, suggesting a parenthetical reference or quotation mark follows.",597,21.57032012939453,0.11996903270483017,0.11996903270483017,0.9533332633883294,0.9390810700209334,True,True,False,,,,,,,,,,,,,,,,,,,,
568,168,1,nonlast_not_in_prefix,False,False,entity,"""Although",Although,"The sentence structure ""Although the author struggled to keep up with her writing schedule, she found it difficult to maintain a weekly pace and had to cut back on a"" suggests a quoted statement about the writer's workload or consistency, continuing a critique of chapter output.",545,33.255653381347656,0.2711023688316345,0.2711023688316345,0.9160499448691369,0.9116359148122382,True,True,False,,,,,,,,,,,,,,,,,,,,
579,172,0,nonlast_in_prefix,False,True,entity,World,World,"British military history reference article with technical specifications of a World War II British aircraft, describing design and production details.",616,20.61179542541504,0.022823479026556015,0.022823479026556015,0.9240371641915289,0.9207791485760493,True,False,False,,,,,,,,,,,,,,,,,,,,
573,170,0,nonlast_not_in_prefix,False,False,entity,English,English,"Historical biography format with scholarly attribution, listing titles and dates for an English archbishop, suggesting a medieval document about Thomas of Lancaster.",439,16.49082374572754,0.10773739963769913,0.10773739963769913,0.906095090841974,0.894661377414832,True,False,False,,,,,,,,,,,,,,,,,,,,
581,172,2,nonlast_in_prefix,False,True,detail,"19""",19,"In 19"" implies a date event or decision, completing a historical clause about wartime urgency or cancellation timing.",165,20.58489418029785,0.2074485421180725,0.2074485421180725,0.9240371641915289,0.9199352286035962,True,False,False,,,,,,,,,,,,,,,,,,,,
576,171,0,nonlast_not_in_prefix,False,False,entity,David,David,"Music article format with quoted lyrics and historical context detailing a band's album release strategy, listing promotional details about David Bowie's ""Diamond Dogs.""",254,23.433734893798828,0.2956354022026062,0.2956354022026062,0.8652746646088209,0.856718321396146,True,True,False,,,,,,,,,,,,,,,,,,,,
596,177,0,nonlast_in_prefix,False,True,entity,Member,Member,"Canadian political wiki article format with biographical entries detailing a provincial Member of Parliament's career, listing political positions and activities.",277,51.787269592285156,0.0869254320859909,0.0869254320859909,0.9284301856371583,0.902550145219654,True,True,False,,,,,,,,,,,,,,,,,,,,
580,172,1,nonlast_not_in_prefix,False,False,detail,1942,1942,"The sentence structure ""The aircraft was withdrawn from production in December 1942 but work continued on the Avro Lincoln's development programme.",583,23.14708709716797,-0.005889688618481159,-0.005889688618481159,0.9240371641915289,0.9277095335649513,True,False,False,,,,,,,,,,,,,,,,,,,,
597,177,1,nonlast_in_prefix,False,True,entity,"""Prior",Prior,"The paragraph structure ""Prior to his election"" establishes a sequence of career milestones, with the first sentence ""Before his election to the legislature"" introducing a personal background detail about the individual's prior life or career before entering politics.",358,34.387481689453125,0.15106889605522156,0.15106889605522156,0.9284301856371583,0.9115000026760246,True,True,False,,,,,,,,,,,,,,,,,,,,
583,173,0,nonlast_not_in_prefix,False,False,detail,1995.,1995,"Historical weather article format with numbered facts detailing a tropical storm's path and intensity, establishing chronological narrative about Hurricane Tropical Storm 1995.",410,28.74577522277832,0.14893606305122375,0.14893606305122375,0.9019273420170179,0.8986260442957488,True,True,False,,,,,,,,,,,,,,,,,,,,
610,181,1,nonlast_in_prefix,False,True,entity,"""The",The,"The phrase ""The species is found in the tropical waters"" mirrors a common species description pattern (""Found in the pelagic waters""), strongly implying the next tokens continue describing geographic range or habitat of the Indo-Pacific ray.",362,24.237579345703125,0.15161626040935516,0.15161626040935516,0.9028918830772029,0.9002758200144167,True,True,False,,,,,,,,,,,,,,,,,,,,
587,174,1,nonlast_not_in_prefix,False,False,detail,(2005),2005,"The sentence structure ""While she was married to her first husband (2005) she never legally married her partner, Sarah.",408,22.908201217651367,0.22366319596767426,0.22366319596767426,0.8163772489571718,0.8081566639926965,True,False,False,,,,,,,,,,,,,,,,,,,,
613,182,1,nonlast_in_prefix,False,True,entity,"""His",His,"The sentence ending ""His health deteriorated during his visit to America, and he contracted influenza on"" suggests a concluding tragic event, completing a health crisis timeline with ""He fell ill on a voyage home,"" implying a date or illness outcome.",307,28.521888732910156,0.2836572229862213,0.2836572229862213,0.8931599333133075,0.8787466002621932,True,False,False,,,,,,,,,,,,,,,,,,,,
594,176,1,nonlast_not_in_prefix,False,False,entity,"""Like",Like,"The quoted phrase ""Like a couple of my own novels...The Sick Chickens And Black Death"" appears to be a parenthetical example of crude titles or film content, with a third item ""Black Death"" suggesting a horror or sleazy film title.",339,33.13674545288086,0.060961998999118805,0.060961998999118805,0.8908611083702643,0.8859722584550708,True,True,False,,,,,,,,,,,,,,,,,,,,
616,183,1,nonlast_in_prefix,False,True,detail,"5""",5,"The sentence ""Another famous example is Fender's Altec Lansing Model 5"" mentions a specific vintage microphone model number, likely referencing a competing or iconic tabletop speaker product with a famous small size or shape.",244,32.58601760864258,0.4706939458847046,0.4706939458847046,0.9427064972307378,0.9100265343591185,True,True,False,,,,,,,,,,,,,,,,,,,,
612,182,0,nonlast_not_in_prefix,False,False,entity,British,British,"Historical biography format with scholarly British literary account, detailing a Victorian expedition's travels and publications, with structured narrative of events.",643,53.618064880371094,0.24662619829177856,0.24662619829177856,0.8931599333133075,0.8716173378154918,True,False,False,,,,,,,,,,,,,,,,,,,,
623,185,1,nonlast_in_prefix,False,True,entity,"""The",The,"The sentence structure ""The name appears in Greek, Roman, and other historical texts, and is recorded by early travelers, scholars, and even the Bible and other sources"" continues listing additional historical attestations.",565,24.209775924682617,0.09098325669765472,0.09098325669765472,0.8713721687769267,0.8695544833614244,True,False,False,,,,,,,,,,,,,,,,,,,,
619,184,1,nonlast_not_in_prefix,False,False,entity,"""Similarly,",Similarly,"The sentence ending ""Similarly, the Queens Boulevard Line cannot directly transfer to the Long Island Rail Road or other routes without a transfer station; vehicles traveling north from Manhattan cannot enter directly"" continues a clause listing travel restrictions, completing a specific directional constraint about transit access.",550,27.946130752563477,0.34628236293792725,0.34628236293792725,0.8872834227206049,0.8656067167556398,True,True,False,,,,,,,,,,,,,,,,,,,,
629,187,1,nonlast_in_prefix,False,True,entity,"""Its",Its,"The sentence ""Its diet is mainly herbivorous, and during the breeding season it feeds on in"" is mid-description listing dietary details, likely naming insect prey or other food items for the woodcock, continuing a biological fact pattern about the nestling's diet.",571,22.287525177001953,0.3216763734817505,0.3216763734817505,0.9419940667536388,0.9331990851663943,True,True,False,,,,,,,,,,,,,,,,,,,,
634,189,0,nonlast_not_in_prefix,False,False,entity,Test,Test,"British cricket newspaper article format with historical sporting commentary structure, listing match results and player statistics for England's Test team.",286,35.857276916503906,0.25612279772758484,0.25612279772758484,0.8944654821075234,0.8845412198446343,True,True,False,,,,,,,,,,,,,,,,,,,,
637,190,0,nonlast_in_prefix,False,True,entity,"(""Symbolic",Symbolic,"Academic reference format with a quoted scholarly term (""Symbolic Interactionism""), establishing a classic sociological text context about everyday life.",493,18.21114730834961,0.03326724097132683,0.03326724097132683,0.9288441812885642,0.9245940296701575,True,True,False,,,,,,,,,,,,,,,,,,,,
643,192,0,nonlast_not_in_prefix,False,False,entity,US,US,"Historical/encyclopedic format with a Wikipedia-style entry suggesting a ship or vessel, implying factual details about a US Navy vessel named ""SS John S.",241,28.16683006286621,-0.0003194546152371913,-0.0003194546152371913,0.9396834343563953,0.9369367830396013,True,True,False,,,,,,,,,,,,,,,,,,,,
638,190,1,nonlast_in_prefix,False,True,entity,'The,The,"The phrase ""Goffman's famous concept of 'The Presentation of Self in Everyday"" is a direct quotation from Erving Goffman's famous work ""The Presentation of Self in Everyday Life,"" strongly implying the classic title follows.",289,37.94423294067383,0.3733822703361511,0.3733822703361511,0.9288441812885642,0.8818145183997335,True,True,False,,,,,,,,,,,,,,,,,,,,
651,194,0,nonlast_not_in_prefix,False,False,entity,Japanese,Japanese,"Historical/encyclopedic article format with English-language cultural details about a Japanese deity, describing a modernized name change with textual evidence.",568,31.429126739501953,0.15974491834640503,0.15974491834640503,0.7998918292842319,0.8014503078567274,True,True,False,,,,,,,,,,,,,,,,,,,,
665,198,2,nonlast_in_prefix,False,True,entity,(Stromeyer),Stromeyer,"Strom"" begins a specific attribution listing, with a historical name (Stromeyer) already introduced, suggesting continuation of naming or experimental details about the discoverer's findings.",547,30.201282501220703,0.1975378543138504,0.1975378543138504,0.8918385403594774,0.8719447677855016,True,True,False,,,,,,,,,,,,,,,,,,,,
657,196,0,nonlast_not_in_prefix,False,False,entity,English,English,"British historical article format with structured entries describing a medieval English county's castle, detailing architectural and administrative history.",163,34.78779983520508,0.23280087113380432,0.23280087113380432,0.8834351287941226,0.8775739988142821,True,True,False,,,,,,,,,,,,,,,,,,,,
